exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,post_cost_gap,mig_lambda,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,604,20000,4000,11.87994122505188,0.0008614391877108207,0.038211439917352666,0.2808173792601293,1.0294933900448329,19.5,0.195,0.0,0.23973976886408566,1.0,,0.0008614391877108207,0.02310671613892095,0,drift,0.016154705959314748,0.24378976412104802,19,drift,0.021197770232859438,0.2572549874606693,19,drift,0.0973632739753802,0.2955116419486396,15,drift,0.061235530753354535,0.28636556475789515,19,drift,0.054798239695718204,0.19568079357301757,12,drift,0.01603121872273299,0.3451558721070267,25,drift,0.013015331644836916,0.39724671483648016,30,drift,0.025895448354624272,0.22553369527625747,17,H12 swarm (c = 1)|n100 m10 drift lam=1.0|604
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,605,20000,4000,12.229121685028076,0.0008015564668455525,0.0908792893272314,0.3485324411085151,1.0829683440375453,18.5,0.185,0.0,0.2933099379269671,1.0,,0.0008015564668455525,0.014997820392013443,0,drift,0.08946352760428665,0.24369367476554823,13,drift,0.23043700921195262,0.48493456605843305,15,drift,0.2631247831232267,0.6593702591696654,25,drift,0.04465933151955753,0.4146248519555916,22,drift,0.017572913856937135,0.24271415641418914,20,drift,0.04011761328247514,0.25164726650067226,16,drift,0.020550662784565937,0.22460789112432955,18,drift,0.021108473234849472,0.2666668628796917,19,H12 swarm (c = 1)|n100 m10 drift lam=1.0|605
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,606,20000,4000,12.34462857246399,0.0011341750938532132,0.06818808672345042,0.3546753872215005,1.0605465133534708,21.75,0.21749999999999997,0.0,0.29947785054218173,1.0,,0.0011341750938532132,0.006629112996451638,0,drift,0.12311468573428909,0.3627214058212002,19,drift,0.048316618595095694,0.37775007778675257,24,drift,0.03529486851443365,0.2523325780769871,16,drift,0.03945370159747485,0.4168432571695059,31,drift,0.05568827127368979,0.43455732270938235,29,drift,0.06680693584444486,0.2673766791447341,17,drift,0.027549827009213233,0.3458911945451717,22,drift,0.14927978521896215,0.3799305825182702,16,H12 swarm (c = 1)|n100 m10 drift lam=1.0|606
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,607,20000,4000,12.114480257034302,0.0004911222434193251,0.062123453036959625,0.21488343312857627,1.052872127445134,13.0,0.13,0.0,0.19829553246473422,1.0,,0.0004911222434193251,0.008204047167754537,0,drift,0.07017427782930039,0.21503262991121502,10,drift,0.17552260403109798,0.22549685893908689,4,drift,0.019044932787749217,0.12834916567547225,10,drift,0.09170469922229,0.20789725713765433,10,drift,0.038234469838362505,0.187034564488723,14,drift,0.0441758012516499,0.22816383168947152,16,drift,0.031227603991003113,0.328872439980244,25,drift,0.026903235344223893,0.19822071720674309,15,H12 swarm (c = 1)|n100 m10 drift lam=1.0|607
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,608,20000,4000,12.142630338668823,0.0006756984310903283,0.09888012566541593,0.2815782469054767,1.0910086959121088,14.0,0.14,0.0,0.25156508048149784,1.0,,0.0006756984310903283,0.013619621398387863,0,drift,0.19344634286365808,0.3064643757448537,8,drift,0.24629729010648552,0.5656208824717793,19,drift,0.025276003307967542,0.24048364691148152,16,drift,0.10304288312460066,0.19484656415127063,8,drift,0.021452070105340466,0.35457673021689623,28,drift,0.05190888554811562,0.2533284923897064,17,drift,0.07361514307318014,0.11006858329841478,3,drift,0.07600238719397936,0.22723670005941102,13,H12 swarm (c = 1)|n100 m10 drift lam=1.0|608
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,609,20000,4000,11.897737741470337,0.00025655863405486156,0.03396685729446641,0.2966767659533992,1.025310109989784,20.25,0.20249999999999999,0.0,0.24378146942681383,1.0,,0.00025655863405486156,0.010364632278111527,0,drift,0.03173858910278975,0.28316440641089163,21,drift,0.1259299315109401,0.466802603310188,25,drift,0.007821275930145723,0.32580935967637176,25,drift,0.01320292424589694,0.26147516512021535,18,drift,0.010982620209030224,0.2139403829338988,17,drift,0.04216571895083525,0.21571714961368954,13,drift,0.018351048257229188,0.23899304826469586,18,drift,0.02154275014886417,0.36751201229724273,25,H12 swarm (c = 1)|n100 m10 drift lam=1.0|609
h13_event_gamma,H12 swarm (c = 1),n100 m10 drift lam=1.0,drift,100,10,610,20000,4000,12.00297474861145,0.00036567805905041053,0.026140750089679917,0.306882796458679,1.0176794200002037,22.625,0.22625,0.0,0.25810239492083686,1.0,,0.00036567805905041053,0.0068499866289539755,0,drift,0.04094448559095207,0.3496523989466374,24,drift,0.04600878298989039,0.27553711198922193,18,drift,0.015172231630372825,0.239711093078309,18,drift,0.024700224113502214,0.2204471004353234,17,drift,0.007716928403415842,0.3681583423790936,31,drift,0.046037831172543744,0.3993403564689186,26,drift,0.008338201474451865,0.34966519742658714,27,drift,0.020207315342310378,0.25255077094534073,20,H12 swarm (c = 1)|n100 m10 drift lam=1.0|610
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,601,20000,4000,10.105545282363892,0.0006910863892909312,0.04823504217425558,0.22750372132840346,1.0406481643636636,14.125,0.14125,0.0,0.19533838730132835,1.0,,0.0006910863892909312,0.013107798800482165,0,drift,0.06120934354495243,0.29272420394421683,18,drift,0.03494907882136973,0.24207450939945563,16,drift,0.04386239741196123,0.20321880430878278,13,drift,0.021210152075149376,0.219272991260358,15,drift,0.0181524177816923,0.19063867443363705,12,drift,0.14822634779657273,0.25755180304821645,8,drift,0.048410287308375176,0.17475837746098777,11,drift,0.009860312653971675,0.23979040677157315,20,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|601"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,602,20000,4000,10.121355772018433,0.0004921075407164687,0.0864066928381112,0.2535942013234572,1.077552718038458,12.5,0.125,0.0,0.22102023315928737,1.0,,0.0004921075407164687,0.0239080648063383,0,drift,0.029285142972269255,0.26332721464255515,19,drift,0.10672208544551041,0.15397164799318125,3,drift,0.12070656001741545,0.2030339765023634,7,drift,0.11813903053294747,0.33411055926898264,14,drift,0.057654551736170095,0.3087416135249776,17,drift,0.05068943938161314,0.15542808158816437,9,drift,0.07742407761753912,0.37175046022722547,22,drift,0.13063265500142465,0.23839005684020806,9,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|602"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,603,20000,4000,10.46622347831726,0.0008334994675289358,0.030271525469133795,0.25171813960081924,1.0210565357205752,17.0,0.16999999999999998,0.0,0.20533518701481807,1.0,,0.0008334994675289358,0.009161062079556146,0,drift,0.02122754248855473,0.17185412296771263,12,drift,0.055139981954642064,0.22825530302132505,14,drift,0.021304135749710136,0.25338200992101284,19,drift,0.02739627884054252,0.2580604738546419,18,drift,0.029140825182186938,0.379215749899349,24,drift,0.03132414707267185,0.2786665390871147,18,drift,0.013523542293518357,0.22517253398356885,16,drift,0.04311575017124376,0.21913838407182862,15,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|603"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,604,20000,4000,9.947489976882935,0.0008614391877108207,0.03234051510984488,0.22363729133723026,1.0236828714438948,14.75,0.14750000000000002,0.0,0.1840747375756726,1.0,,0.0008614391877108207,0.02310671613892095,0,drift,0.08850013812268093,0.2558331396109004,11,drift,0.024197553770964393,0.1713419605707619,12,drift,0.03629778388952205,0.20405607282500518,13,drift,0.05763057473564708,0.2604432153186754,14,drift,0.019278924224773137,0.17646468665756443,13,drift,0.009482306720201353,0.22603323473557796,16,drift,0.010522536085760975,0.3236179038820387,25,drift,0.012814303329209187,0.17130811709731825,14,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|604"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,605,20000,4000,10.128532886505127,0.0008015564668455525,0.06790321257526312,0.2578603023801428,1.0600456973416599,13.25,0.1325,0.0,0.20880207450300062,1.0,,0.0008015564668455525,0.014997820392013443,0,drift,0.015130842183051206,0.2237887243925207,18,drift,0.09843798481837672,0.2903634389187048,12,drift,0.1297298200721836,0.386683160583791,15,drift,0.006623717535406806,0.2935112718418425,17,drift,0.03342331321915666,0.2436585333092563,15,drift,0.025672491950315533,0.1549796723681974,10,drift,0.04247646365346379,0.14097581486725833,8,drift,0.19173106717015062,0.3289218027595716,11,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|605"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,606,20000,4000,10.448708295822144,0.0011341750938532132,0.06875013406643748,0.28877696440305756,1.061107523153965,16.0,0.16000000000000003,0.0,0.23902074096591774,1.0,,0.0011341750938532132,0.006629112996451638,0,drift,0.09968984425689974,0.296560283500161,14,drift,0.043222886257066384,0.31369816880633705,19,drift,0.0563303828710407,0.2405251702922506,13,drift,0.036379923196619514,0.26851888181610223,17,drift,0.02542525785195906,0.33578588601370735,24,drift,0.0931934648855846,0.24775913508760683,12,drift,0.016078275821666214,0.21617514094325274,14,drift,0.17968103739066357,0.39119304876504285,15,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|606"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,607,20000,4000,10.598121166229248,0.0004911222434193251,0.05418024594536472,0.19506690333361726,1.0450646439922493,10.875,0.10875,0.0,0.16859598747751398,1.0,,0.0004911222434193251,0.008204047167754537,0,drift,0.07276997106687816,0.1806482795231964,9,drift,0.04422718536740576,0.1796407574438041,10,drift,0.020471718304378914,0.132140054057325,9,drift,0.061804945076638654,0.19574536106254473,9,drift,0.03224974067641592,0.14213180189225347,10,drift,0.012011535259895931,0.1832505423814749,14,drift,0.08025640413146022,0.3857320012325283,22,drift,0.10965046767984417,0.16124642907581102,4,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|607"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,608,20000,4000,10.662742376327515,0.0006756984310903283,0.07322939201076192,0.24463322485922467,1.0654928842145237,12.5,0.125,0.0,0.20817506260769805,1.0,,0.0006756984310903283,0.013619621398387863,0,drift,0.1123970966256294,0.2919023292168432,13,drift,0.1433059775255937,0.43204492733513566,19,drift,0.06093194945878405,0.2091657123189047,12,drift,0.07845530517142815,0.21590695716190497,11,drift,0.033484359834225506,0.25774099211973267,16,drift,0.06398733075321843,0.28559445640792397,16,drift,0.03408996838127592,0.1120941804428977,6,drift,0.0591831483359402,0.15261624387045444,7,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|608"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,609,20000,4000,10.082934617996216,0.00025655863405486156,0.12198584455687239,0.36887147641877516,1.112580529582185,16.75,0.1675,0.0,0.3094465337965042,1.0,,0.00025655863405486156,0.010364632278111527,0,drift,0.07956265673769346,0.30541574443468716,16,drift,0.29654234930417284,0.5451278966388261,17,drift,0.15376195494549044,0.540410010453855,25,drift,0.10774687860814552,0.3051850126882166,15,drift,0.04982898568091642,0.2907543775820085,17,drift,0.008963261940249708,0.2226688961477134,16,drift,0.05109565662117097,0.3357611835913808,18,drift,0.2283850126171398,0.40564868981351393,10,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|609"
h13_event_gamma,"H12 swarm, c = 0 after every change",n100 m10 drift lam=1.0,drift,100,10,610,20000,4000,10.539915323257446,0.00036567805905041053,0.08730821440583958,0.3150004385374353,1.0784006524452527,15.375,0.15375,0.0,0.25410217055287315,1.0,,0.00036567805905041053,0.0068499866289539755,0,drift,0.018549091826172568,0.29152997826355376,21,drift,0.1625465366985125,0.3383919064099739,13,drift,0.16911783973413003,0.40282553912793667,16,drift,0.03878459816176751,0.32240146172023654,20,drift,0.060766395276705645,0.3214201051389738,15,drift,0.13567529600894673,0.39727326510603594,17,drift,0.10271607650767123,0.2881594901223509,11,drift,0.010309881032810471,0.15800176241042116,10,"H12 swarm, c = 0 after every change|n100 m10 drift lam=1.0|610"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,601,20000,4000,10.107291460037231,0.0006910863892909312,0.04823504217425558,0.22750372132840346,1.0406481643636636,14.125,0.14125,0.0,0.19533838730132835,1.0,,0.0006910863892909312,0.013107798800482165,0,drift,0.06120934354495243,0.29272420394421683,18,drift,0.03494907882136973,0.24207450939945563,16,drift,0.04386239741196123,0.20321880430878278,13,drift,0.021210152075149376,0.219272991260358,15,drift,0.0181524177816923,0.19063867443363705,12,drift,0.14822634779657273,0.25755180304821645,8,drift,0.048410287308375176,0.17475837746098777,11,drift,0.009860312653971675,0.23979040677157315,20,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|601"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,602,20000,4000,10.456880331039429,0.0004921075407164687,0.0864066928381112,0.2535942013234572,1.077552718038458,12.5,0.125,0.0,0.22102023315928737,1.0,,0.0004921075407164687,0.0239080648063383,0,drift,0.029285142972269255,0.26332721464255515,19,drift,0.10672208544551041,0.15397164799318125,3,drift,0.12070656001741545,0.2030339765023634,7,drift,0.11813903053294747,0.33411055926898264,14,drift,0.057654551736170095,0.3087416135249776,17,drift,0.05068943938161314,0.15542808158816437,9,drift,0.07742407761753912,0.37175046022722547,22,drift,0.13063265500142465,0.23839005684020806,9,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|602"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,603,20000,4000,10.37436580657959,0.0008334994675289358,0.030271525469133795,0.25171813960081924,1.0210565357205752,17.0,0.16999999999999998,0.0,0.20533518701481807,1.0,,0.0008334994675289358,0.009161062079556146,0,drift,0.02122754248855473,0.17185412296771263,12,drift,0.055139981954642064,0.22825530302132505,14,drift,0.021304135749710136,0.25338200992101284,19,drift,0.02739627884054252,0.2580604738546419,18,drift,0.029140825182186938,0.379215749899349,24,drift,0.03132414707267185,0.2786665390871147,18,drift,0.013523542293518357,0.22517253398356885,16,drift,0.04311575017124376,0.21913838407182862,15,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|603"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,604,20000,4000,10.671374320983887,0.0008614391877108207,0.03234051510984488,0.22363729133723026,1.0236828714438948,14.75,0.14750000000000002,0.0,0.1840747375756726,1.0,,0.0008614391877108207,0.02310671613892095,0,drift,0.08850013812268093,0.2558331396109004,11,drift,0.024197553770964393,0.1713419605707619,12,drift,0.03629778388952205,0.20405607282500518,13,drift,0.05763057473564708,0.2604432153186754,14,drift,0.019278924224773137,0.17646468665756443,13,drift,0.009482306720201353,0.22603323473557796,16,drift,0.010522536085760975,0.3236179038820387,25,drift,0.012814303329209187,0.17130811709731825,14,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|604"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,605,20000,4000,10.172508239746094,0.0008015564668455525,0.06790321257526312,0.2578603023801428,1.0600456973416599,13.25,0.1325,0.0,0.20880207450300062,1.0,,0.0008015564668455525,0.014997820392013443,0,drift,0.015130842183051206,0.2237887243925207,18,drift,0.09843798481837672,0.2903634389187048,12,drift,0.1297298200721836,0.386683160583791,15,drift,0.006623717535406806,0.2935112718418425,17,drift,0.03342331321915666,0.2436585333092563,15,drift,0.025672491950315533,0.1549796723681974,10,drift,0.04247646365346379,0.14097581486725833,8,drift,0.19173106717015062,0.3289218027595716,11,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|605"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,606,20000,4000,10.27800989151001,0.0011341750938532132,0.06875013406643748,0.28877696440305756,1.061107523153965,16.0,0.16000000000000003,0.0,0.23902074096591774,1.0,,0.0011341750938532132,0.006629112996451638,0,drift,0.09968984425689974,0.296560283500161,14,drift,0.043222886257066384,0.31369816880633705,19,drift,0.0563303828710407,0.2405251702922506,13,drift,0.036379923196619514,0.26851888181610223,17,drift,0.02542525785195906,0.33578588601370735,24,drift,0.0931934648855846,0.24775913508760683,12,drift,0.016078275821666214,0.21617514094325274,14,drift,0.17968103739066357,0.39119304876504285,15,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|606"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,607,20000,4000,10.387955665588379,0.0004911222434193251,0.05418024594536472,0.19506690333361726,1.0450646439922493,10.875,0.10875,0.0,0.16859598747751398,1.0,,0.0004911222434193251,0.008204047167754537,0,drift,0.07276997106687816,0.1806482795231964,9,drift,0.04422718536740576,0.1796407574438041,10,drift,0.020471718304378914,0.132140054057325,9,drift,0.061804945076638654,0.19574536106254473,9,drift,0.03224974067641592,0.14213180189225347,10,drift,0.012011535259895931,0.1832505423814749,14,drift,0.08025640413146022,0.3857320012325283,22,drift,0.10965046767984417,0.16124642907581102,4,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|607"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,608,20000,4000,10.334398746490479,0.0006756984310903283,0.07322939201076192,0.24463322485922467,1.0654928842145237,12.5,0.125,0.0,0.20817506260769805,1.0,,0.0006756984310903283,0.013619621398387863,0,drift,0.1123970966256294,0.2919023292168432,13,drift,0.1433059775255937,0.43204492733513566,19,drift,0.06093194945878405,0.2091657123189047,12,drift,0.07845530517142815,0.21590695716190497,11,drift,0.033484359834225506,0.25774099211973267,16,drift,0.06398733075321843,0.28559445640792397,16,drift,0.03408996838127592,0.1120941804428977,6,drift,0.0591831483359402,0.15261624387045444,7,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|608"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,609,20000,4000,10.315359354019165,0.00025655863405486156,0.12198584455687239,0.36887147641877516,1.112580529582185,16.75,0.1675,0.0,0.3094465337965042,1.0,,0.00025655863405486156,0.010364632278111527,0,drift,0.07956265673769346,0.30541574443468716,16,drift,0.29654234930417284,0.5451278966388261,17,drift,0.15376195494549044,0.540410010453855,25,drift,0.10774687860814552,0.3051850126882166,15,drift,0.04982898568091642,0.2907543775820085,17,drift,0.008963261940249708,0.2226688961477134,16,drift,0.05109565662117097,0.3357611835913808,18,drift,0.2283850126171398,0.40564868981351393,10,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|609"
h13_event_gamma,"H12 swarm, event-aware gamma",n100 m10 drift lam=1.0,drift,100,10,610,20000,4000,10.37043309211731,0.00036567805905041053,0.08730821440583958,0.3150004385374353,1.0784006524452527,15.375,0.15375,0.0,0.25410217055287315,1.0,,0.00036567805905041053,0.0068499866289539755,0,drift,0.018549091826172568,0.29152997826355376,21,drift,0.1625465366985125,0.3383919064099739,13,drift,0.16911783973413003,0.40282553912793667,16,drift,0.03878459816176751,0.32240146172023654,20,drift,0.060766395276705645,0.3214201051389738,15,drift,0.13567529600894673,0.39727326510603594,17,drift,0.10271607650767123,0.2881594901223509,11,drift,0.010309881032810471,0.15800176241042116,10,"H12 swarm, event-aware gamma|n100 m10 drift lam=1.0|610"
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,601,20000,4000,0.04453086853027344,0.00954770683726473,0.015808156192010543,0.03740029941815398,1.0080194080613123,42.875,0.42874999999999996,1.5,0.03740029941815398,0.05,,0.00954770683726473,0.00954770683726473,0,drift,0.007743885520001623,0.05410010425392168,92,churn,0.011280247851054916,0.011280247851054916,0,vm_add,0.006348853792723392,0.04408693580995057,75,drift,0.007144982614229295,0.05246650683186953,90,drift,0.007472577682794409,0.05079389852315441,86,churn,0.027270616408958157,0.027270616408958157,0,churn,0.030927924791188756,0.030927924791188756,0,vm_fail,0.028276160875133807,0.028276160875133807,0,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|601
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,602,20000,4000,0.04006481170654297,0.01352893455368545,0.015489229737596212,0.04100702269188465,1.007229070964279,50.625,0.50625,2.375,0.04100702269188465,0.05,,0.01352893455368545,0.01352893455368545,0,drift,0.009682641729118808,0.05107963004001264,82,vm_add,0.03230088300628993,0.03230088300628993,0,vm_add,0.00891478140397262,0.04069559701819788,63,vm_fail,0.0214477171705296,0.0214477171705296,0,vm_fail,0.02926292609692324,0.02926292609692324,0,vm_add,0.007024701775420519,0.05083027630265131,87,vm_add,0.008908689104689903,0.051787308391639114,85,vm_add,0.006371497613825085,0.05065184350883348,88,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|602
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,603,20000,4000,0.04590868949890137,0.00991078955176043,0.01762512466001144,0.038361611895014,1.007519446763013,40.625,0.41010416666666666,4.875,0.038361611895014,0.05,,0.00991078955176043,0.00991078955176043,0,vm_add,0.026159112827692916,0.026159112827692916,0,vm_add,0.00864978923413433,0.056056329328138484,94,drift,0.014039805754762621,0.061699676625236344,94,vm_fail,0.009910125137857238,0.0488337445442121,74,vm_fail,0.022945562727615356,0.022945562727615356,0,vm_add,0.012757698704368,0.04465956621355572,63,vm_fail,0.0219776222509467,0.0219776222509467,0,vm_fail,0.024561280642714373,0.024561280642714373,0,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|603
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,604,20000,4000,0.04655289649963379,0.005446266044979927,0.01676080220106374,0.03699552379305197,1.0086293924629963,40.125,0.40125,2.0,0.03699552379305197,0.05,,0.005446266044979927,0.005446266044979927,0,vm_add,0.0067069772448195425,0.04999537726634675,86,vm_fail,0.026073905569594213,0.026073905569594213,0,churn,0.030943796258192702,0.030943796258192702,0,drift,0.009323857688908121,0.05171545971184231,84,churn,0.01033626474605183,0.01033626474605183,0,vm_add,0.00971408551775587,0.04555893555363634,71,drift,0.008823016389095136,0.04917593704465906,80,vm_add,0.03216451419409253,0.03216451419409253,0,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|604
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,605,20000,4000,0.03742098808288574,0.010728903253768242,0.00866247067620867,0.039437500415744765,1.0012609400054922,60.875,0.6107989690721649,1.625,0.039437500415744765,0.05,,0.010728903253768242,0.010728903253768242,0,vm_fail,0.008996506535941274,0.036561875013469414,53,drift,0.005945239999422914,0.04970385793939791,87,vm_add,0.008162595144864315,0.05201766803366607,87,drift,0.006495370017212859,0.05027791861296166,87,vm_fail,0.018143822656711463,0.018143822656711463,0,drift,0.009819244684310825,0.05122183371636746,82,drift,0.007385516091830914,0.05322155707400935,91,churn,0.004351470279374789,0.004351470279374789,0,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|605
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,606,20000,4000,0.0432891845703125,0.00868146237657879,0.010907824992385814,0.03811734809495845,1.0045158696968084,54.0,0.54,4.125,0.03811734809495845,0.05,,0.00868146237657879,0.00868146237657879,0,vm_fail,0.019193265648187484,0.019193265648187484,0,vm_fail,0.018701131111679675,0.018701131111679675,0,vm_add,0.009559724031679585,0.05398035188907346,88,drift,0.006647367189256632,0.04942988029479998,85,vm_add,0.007754576632087243,0.051591900715583096,87,vm_fail,0.010857241744695203,0.010857241744695203,0,vm_add,0.003907930076267698,0.04557010917443287,83,vm_add,0.010641363505232993,0.05561490418121583,89,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|606
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,607,20000,4000,0.04061293601989746,0.011543350314852156,0.015361218609774801,0.036552198260455644,1.0076970245768733,39.75,0.42000000000000004,5.25,0.036552198260455644,0.05,,0.011543350314852156,0.011543350314852156,0,churn,0.011022441535142412,0.05651845140422382,72,vm_fail,0.010143195577870948,0.010143195577870948,0,vm_fail,0.01624570218369812,0.01624570218369812,0,vm_add,0.008979523623767914,0.05438360218683741,90,vm_add,0.0055849033794549705,0.0422887523528051,73,vm_fail,0.03832097339648359,0.03832097339648359,0,churn,0.02237855617104302,0.02237855617104302,0,vm_add,0.01021445301073744,0.05213835281068314,83,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|607
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,608,20000,4000,0.03786802291870117,0.007004692944569671,0.009453441555710353,0.046012465929408886,1.0010927881102498,72.0,0.7251315789473685,2.25,0.046012465929408886,0.05,,0.007004692944569671,0.007004692944569671,0,drift,0.009825660602031246,0.05375307683821967,87,drift,0.006997158286425602,0.04677354603873948,79,drift,0.007345550423363617,0.05267610019241496,90,vm_add,0.0030827858326761947,0.04822151119514652,90,vm_add,0.010080223009201274,0.05755399349063373,94,vm_fail,0.0164712511118824,0.0164712511118824,0,vm_add,0.010226472078486839,0.03952303976876284,58,vm_fail,0.011598431101615644,0.05312720879947148,78,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|608
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,609,20000,4000,0.03685927391052246,0.012217991958425711,0.01332003752020584,0.038892296479375255,1.005985522496654,50.75,0.5075000000000001,3.0,0.038892296479375255,0.05,,0.012217991958425711,0.012217991958425711,0,drift,0.007606967584259526,0.05194167415796708,88,drift,0.00836332162574336,0.05021039947321189,83,drift,0.00852825602721951,0.052399235164403646,87,vm_fail,0.02893196222229422,0.02893196222229422,0,vm_fail,0.02724204031068804,0.02724204031068804,0,vm_add,0.005638755200938893,0.03580791785696698,60,drift,0.008094214976522032,0.05245036043548905,88,vm_fail,0.012154782213981126,0.012154782213981126,0,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|609
h13_event_gamma,Chooser (cheaper of the two),n100 m10 mixed lam=0.05,mixed,100,10,610,20000,4000,0.04160594940185547,0.008918877279033004,0.011687531935224822,0.03188196289382153,1.0051841315454806,39.875,0.4011855670103093,1.375,0.03188196289382153,0.05,,0.008918877279033004,0.008918877279033004,0,churn,0.01532185004756007,0.01532185004756007,0,drift,0.004137992481254339,0.0483200641504296,88,vm_fail,0.0060638333559406175,0.038734978459767665,63,vm_add,0.028226479741034136,0.028226479741034136,0,vm_fail,0.0060638333559406175,0.0060638333559406175,0,vm_fail,0.016983680388352154,0.016983680388352154,0,drift,0.009073572135038037,0.05195919895077714,85,drift,0.007629013976678608,0.04944561805671089,83,Chooser (cheaper of the two)|n100 m10 mixed lam=0.05|610
