exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,post_cost_gap,mig_lambda,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,410,20000,4000,0.02291560173034668,0.007534436806778124,0.010628524862568496,0.1645113014149468,1.0,76.125,0.76125,0.0,0.1645113014149468,0.2,,0.007534436806778124,0.007534436806778124,0,drift,0.012890915404954082,0.19318549834703574,89,drift,0.010610773242600135,0.1783721616008716,83,drift,0.011687527498968828,0.17153415684380585,79,drift,0.010197327069919231,0.1657677154386868,77,drift,0.01112998472241681,0.15268818258355524,70,drift,0.011388243887240357,0.16107370398255202,74,drift,0.008389683246649309,0.14754745953468684,69,drift,0.008733743827799217,0.14592153298838012,68,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|410
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,401,20000,4000,6.901562929153442,0.0006964543523931145,0.008213820762052699,0.11080685888940403,1.000306205108706,41.625,0.41625,0.0,0.09216184759890739,0.2,,0.0006964543523931145,0.02062065328981568,0,drift,0.0072722974050908745,0.11884675358787294,49,drift,0.005167890330298159,0.08274246068498325,31,drift,0.0060872169269983005,0.09306121653016931,36,drift,0.004425088685085891,0.13639383092722543,45,drift,0.018593934821608205,0.12093730804867117,43,drift,0.010164209594247941,0.12507292314594576,49,drift,0.006854350845501807,0.10299779454457544,41,drift,0.0071455774875904075,0.10640258364578897,39,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|401
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,402,20000,4000,6.9824676513671875,0.0010080168741667527,0.009164627471068566,0.10901297761198471,1.0002206191861438,38.75,0.3875,0.0,0.08734564882565869,0.2,,0.0010080168741667527,0.005665959367311206,0,drift,0.011328024681324465,0.09212842640820405,35,drift,0.0034263064481744707,0.1159581232523659,43,drift,0.011940857736954665,0.1057879068960816,38,drift,0.012714376533665086,0.122005367420518,38,drift,0.008360377647951774,0.11072475532468765,39,drift,0.012225913970241756,0.08215198568061435,27,drift,0.008699290419864373,0.11398565951369527,42,drift,0.004621872330371945,0.12936159639971087,48,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|402
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,403,20000,4000,6.641281366348267,0.0006038824825794654,0.01347099108244907,0.1387919539096697,1.0071138933650903,38.25,0.38249999999999995,0.0,0.09106355809925548,0.2,,0.0006038824825794654,0.01101827496088413,0,drift,0.0028590959908519754,0.09433298157387085,39,drift,0.03748956301637104,0.19505667239118432,41,drift,0.022861915023532766,0.2254249015069987,59,drift,0.016859856931319892,0.08172506670344269,24,drift,0.004918968033863632,0.08640468988061656,37,drift,0.008194303711897607,0.10326755714125899,35,drift,0.006213243488473141,0.23074862025780465,44,drift,0.008370982463282514,0.09337514182218092,27,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|403
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,404,20000,4000,6.772177696228027,0.0008216951124264346,0.006896652751847233,0.11479013368149682,0.9978958804437636,38.875,0.38875000000000004,0.0,0.08519187182603688,0.2,,0.0008216951124264346,0.007337636637814061,0,drift,0.006688779849500625,0.1801985109231371,56,drift,0.006931881364613334,0.14379806445358048,49,drift,0.007665912152319306,0.09440679714323054,35,drift,0.009367850857014578,0.10544955910156296,35,drift,0.005162099965365914,0.06648006314292333,27,drift,0.0056842639915118285,0.0826168411763941,31,drift,0.008382426249233596,0.16074262038652393,46,drift,0.005290007585218691,0.08462861312462215,32,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|404
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,405,20000,4000,6.382563591003418,0.0005619953188864004,0.0059125923471958245,0.10605582144988891,0.9982068549696269,39.125,0.39125,0.0,0.08459336115192795,0.2,,0.0005619953188864004,0.019383608402145334,0,drift,0.0036850139528971466,0.14898719614471798,50,drift,0.011118519809314345,0.08079826945347893,27,drift,0.008727045334527955,0.10171267871424895,38,drift,0.008214298738917256,0.08336504145792377,33,drift,0.0047093262723196675,0.13912118534555878,47,drift,0.002762269979086521,0.11976351684559144,47,drift,0.003298294014142175,0.09296159220292756,37,drift,0.0047859706763615315,0.08173709143466389,34,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|405
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,406,20000,4000,6.535855293273926,0.00043881550914861303,0.00771693982860636,0.11802177862045757,0.9998809987724577,38.0,0.38,0.0,0.08427804845695555,0.2,,0.00043881550914861303,0.02156546017113554,0,drift,0.0050891717767023795,0.1383654359974875,52,drift,0.011475064877786177,0.10797464165421936,38,drift,0.007500127479403269,0.09923263697891825,32,drift,0.0048873494626743355,0.11278057119867022,37,drift,0.012376117258807856,0.08328526910019654,30,drift,0.007381401763177167,0.10781117736085177,38,drift,0.003751353007952214,0.2026582847762796,44,drift,0.009274933002347482,0.09206621189703736,33,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|406
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,407,20000,4000,6.562573432922363,0.0007947279982161694,0.006365839796959818,0.1265764891810414,0.9969277731535058,43.25,0.4325,0.0,0.09339074715179382,0.2,,0.0007947279982161694,0.013411488746943015,0,drift,0.0022542960664180393,0.1959861476853619,60,drift,0.005612569281710145,0.15045327240455442,52,drift,0.004692127455539018,0.13061876091804267,39,drift,0.007310204481367998,0.08146893977819655,32,drift,0.002995685452094927,0.09582623025322963,35,drift,0.011972325661950613,0.09607700359262782,31,drift,0.007800161096025666,0.12809417588899952,50,drift,0.008289348880572138,0.13408738292731864,47,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|407
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,408,20000,4000,6.8326733112335205,0.00101189805004771,0.008032720437786895,0.09932508983492769,1.0001222183497014,33.875,0.33875,0.0,0.076272354720701,0.2,,0.00101189805004771,0.014891943669681598,0,drift,0.002558072371987549,0.13724614970476628,42,drift,0.008649928855950275,0.07739566396954066,29,drift,0.004639057043507952,0.0923332528139468,34,drift,0.006126831959814037,0.08118012060053274,27,drift,0.006760774728219865,0.07458191507221328,28,drift,0.007543025297103249,0.10831010590093762,38,drift,0.020666508572332307,0.06520270565236355,20,drift,0.007317564673379934,0.1583508049651206,53,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|408
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,409,20000,4000,6.7973175048828125,0.0004398436053348557,0.0070298855301759045,0.09970038429215045,0.9972984624616804,37.375,0.37375,0.0,0.0823103377110497,0.2,,0.0004398436053348557,0.00859590819914176,0,drift,0.008285330982212829,0.11536176436718276,46,drift,0.006710657664522456,0.08520855753899581,32,drift,0.006009890096366138,0.0957696381719643,36,drift,0.007863306904189831,0.10882722597145265,43,drift,0.006168012418391295,0.11852061755880015,40,drift,0.005774100062340987,0.08603228351116815,32,drift,0.008753944446208051,0.09939553955066152,35,drift,0.006673841667175654,0.08848744766697829,35,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|409
h11_event_elite,QI-MRFO+CXM continue,n100 m10 drift lam=0.2,drift,100,10,410,20000,4000,6.610379695892334,0.0005543305277006976,0.008850689145886463,0.10102372570596371,0.9982404893875136,32.625,0.32625,0.0,0.07460534349754365,0.2,,0.0005543305277006976,0.012170506241167759,0,drift,0.01734066691612858,0.07549862260780395,22,drift,0.004865042050907641,0.12495315994695286,43,drift,0.004742977183862509,0.14081682782690955,40,drift,0.0042553610228839465,0.09794485807092966,35,drift,0.006426039582979179,0.1424352883603396,45,drift,0.014423564230948073,0.07859709930631514,24,drift,0.006014277458533475,0.08281254242899992,31,drift,0.012737584720848301,0.06513140709945897,21,QI-MRFO+CXM continue|n100 m10 drift lam=0.2|410
h11_event_elite,QI-MRFO+CXM continue+elite,n100 m10 drift lam=0.2,drift,100,10,401,20000,4000,6.730376243591309,0.0006964543523931145,0.007807813739919791,0.10619287317371294,0.9999080211351862,38.25,0.3825,0.0,0.08487561240931224,0.2,,0.0006964543523931145,0.02062065328981568,0,drift,0.004570995792527172,0.11174935660967321,47,drift,0.006873410897155791,0.10802022381173196,35,drift,0.01554027610463437,0.08540765399314676,28,drift,0.0064156717304013,0.1279937753753893,44,drift,0.004669235764900356,0.10369967295591438,42,drift,0.010108462455709073,0.10967824615127143,38,drift,0.009092865159490354,0.09572878014054967,37,drift,0.005191592014539908,0.10726527635202682,35,QI-MRFO+CXM continue+elite|n100 m10 drift lam=0.2|401
h11_event_elite,QI-MRFO+CXM continue+elite,n100 m10 drift lam=0.2,drift,100,10,402,20000,4000,6.834340810775757,0.0010080168741667527,0.009642812931645685,0.11292760603782079,1.0006939575319687,39.75,0.3975,0.0,0.08989471477666716,0.2,,0.0010080168741667527,0.005665959367311206,0,drift,0.011328024681324465,0.09212842640820405,35,drift,0.0034263064481744707,0.1159581232523659,43,drift,0.011940857736954665,0.1057879068960816,38,drift,0.011899618738016487,0.12033828635999652,43,drift,0.005345097613065065,0.11515434573314462,44,drift,0.011083458245270916,0.1120421560668923,32,drift,0.012408159880124517,0.11118249606591546,38,drift,0.009710980110234906,0.13082910751996588,45,QI-MRFO+CXM continue+elite|n100 m10 drift lam=0.2|402
h11_event_elite,QI-MRFO+CXM continue+elite,n100 m10 drift lam=0.2,drift,100,10,403,20000,4000,6.6205432415008545,0.0006038824825794654,0.006699786964722399,0.11702489862204393,1.0003865819362563,38.0,0.38,0.0,0.08322063681923128,0.2,,0.0006038824825794654,0.01101827496088413,0,drift,0.0038259198762943666,0.0933639161255023,39,drift,0.009441252294418665,0.21068151466653345,47,drift,0.008374546094787605,0.13706259794414913,51,drift,0.005458373682405098,0.07038765710950173,28,drift,0.008503841336249898,0.06400736800062756,24,drift,0.0065330256655378146,0.0936994984117948,34,drift,0.007277912020571447,0.17627675087420422,47,drift,0.004183424747514303,0.09071988584403824,34,QI-MRFO+CXM continue+elite|n100 m10 drift lam=0.2|403
h11_event_elite,QI-MRFO+CXM continue+elite,n100 m10 drift lam=0.2,drift,100,10,404,20000,4000,6.7526562213897705,0.0008216951124264346,0.006549795267299284,0.11043055711708816,0.9975551161596036,37.375,0.37375,0.0,0.08178271042433581,0.2,,0.0008216951124264346,0.007337636637814061,0,drift,0.006216879418143195,0.15050673223681005,42,drift,0.006644749219070719,0.13598874954520238,44,drift,0.0074782507969811006,0.09641767674104686,36,drift,0.00412660305516165,0.12581055680648473,44,drift,0.00853044471596807,0.05593132944773909,20,drift,0.0035753767606989026,0.08900992780700656,37,drift,0.009563537572686352,0.1465588816951423,45,drift,0.006262520599684287,0.08322060265727328,31,QI-MRFO+CXM continue+elite|n100 m10 drift lam=0.2|404
h11_event_elite,QI-MRFO+CXM continue+elite,n100 m10 drift lam=0.2,drift,100,10,405,20000,4000,6.317320108413696,0.0005619953188864004,0.006506872276724133,0.10837242748053669,0.9987964712002619,38.375,0.38375000000000004,0.0,0.08376462906797899,0.2,,0.0005619953188864004,0.019383608402145334,0,drift,0.00979633164206436,0.1471397075309819,48,drift,0.0068768147671106426,0.08772395259948199,34,drift,0.005191968464145343,0.09564097222182585,32,drift,0.006675014000046031,0.07116335556588382,26,drift,0.005003491996645704,0.14525077065007175,48,drift,0.006978710728498351,0.13415083432106428,52,drift,0.005465459583594251,0.11250409357991997,37,drift,0.006067187031688376,0.07340573337506388,30,QI-MRFO+CXM continue+elite|n100 m10 drift lam=0.2|405
