algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
QI-MRFO no-decoherence,n50 m10 bimodal high,50,10,0,15000,28.24369363578502,28.24369363578502,16.49663863390399,25.10693322506205,0.12493602395022177,9.8689546585083,14970,0.5689424364123159,0.13661311914323962,0.027376171352074968,4.134738955823293,1.4696058784235138,0.0,0.9933754467438118,6.257295850066934,2.0121820615796517
QI-MRFO no-decoherence,n50 m10 bimodal high,50,10,1,15000,30.231095373100487,30.231095373100487,17.356430999079723,25.10693322506205,0.20409351082845256,17.551085233688354,14970,0.5373493975903615,0.18420348058902275,0.017202141900937083,3.9461847389558233,1.068804275217101,0.007908045977011495,0.984857719824107,5.784203480589023,2.1081659973226237
QI-MRFO no-decoherence,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.297817434920457,25.10693322506205,0.2048136213679399,17.197334051132202,14970,0.629384203480589,0.0607095046854083,0.03072289156626506,3.7653949129852746,1.5364061456245826,0.010206896551724139,0.981641301552147,5.550602409638554,1.9801874163319946
QI-MRFO,n50 m10 bimodal high,50,10,0,15000,30.128754227219858,30.128754227219858,17.05951070303484,25.10693322506205,0.20001730028679743,10.663200855255127,14970,0.07182061579651941,0.2870816599732262,0.029919678714859437,7.29946452476573,1.6700066800267201,0.03774712643678161,0.9495961110180035,9.145381526104417,5.453547523427042
QI-MRFO,n50 m10 bimodal high,50,10,1,15000,27.06024893394277,27.06024893394277,16.089439916581824,25.10693322506205,0.07779985278850766,12.943423986434937,14970,0.1103078982597055,0.14397590361445783,0.03038821954484605,6.636211512717537,2.070808283233133,0.016965517241379312,0.947266125937148,8.352878179384204,4.91954484605087
QI-MRFO,n50 m10 bimodal high,50,10,2,15000,26.676147024534373,26.676147024534373,15.84523076360006,25.10693322506205,0.06250121372473776,13.250951766967773,14970,0.1033467202141901,0.18607764390896922,0.029317269076305223,6.733199464524766,1.6700066800267201,0.019862068965517243,0.944798408722105,8.523694779116466,4.942704149933066
QI-MRFO unsigned,n50 m10 bimodal high,50,10,0,15000,26.36799617011701,26.36799617011701,15.753992255942078,25.10693322506205,0.05022767750049819,17.567362785339355,14970,0.1431057563587684,0.10789825970548862,0.04899598393574297,6.523025435073627,3.006012024048096,0.011908045977011495,0.9547322907586413,8.53467202141901,4.5113788487282465
QI-MRFO unsigned,n50 m10 bimodal high,50,10,1,15000,26.12823470889463,26.12823470889463,15.700825457011707,25.10693322506205,0.04067806588233981,18.187005043029785,14970,0.16599732262382866,0.06251673360107095,0.036880856760374836,6.13995983935743,2.6720106880427523,0.004,0.9541861330364008,7.9527443105756355,4.3271753681392235
QI-MRFO unsigned,n50 m10 bimodal high,50,10,2,15000,26.70402954617669,26.70402954617669,15.792084685613439,25.10693322506205,0.06361176439981925,16.893045663833618,14970,0.13058902275769746,0.14497991967871485,0.03681392235609103,6.360441767068273,2.6052104208416833,0.013287356321839082,0.9520579290963462,8.218741633199464,4.502141900937081
P-MRFO (linear twin),n50 m10 bimodal high,50,10,0,15000,27.908524993344948,27.908524993344948,16.3506815055073,25.10693322506205,0.11158637907581295,13.05916452407837,14970,0.16659973226238287,0.16258366800535476,0.031927710843373494,7.893239625167336,2.404809619238477,0.010666666666666666,0.9523691796429425,9.899866131191432,5.88661311914324
