algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
GA,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.16947995705973,25.10693322506205,0.2048136213679399,3.6621291637420654,14994,0.02098369419941192,0.32076984763432237,0.16593156909917134,6.260825982357658,0.8670134720554888,0.208367816091954,,6.584469393210371,5.9371825715049455
QI-MRFO,n50 m10 bimodal high,50,10,0,15000,30.128754227219858,30.128754227219858,17.05951070303484,25.10693322506205,0.20001730028679743,8.41057825088501,14970,0.07182061579651941,0.2870816599732262,0.029919678714859437,7.29946452476573,1.6700066800267201,0.03774712643678161,0.9495961110180035,9.145381526104417,5.453547523427042
QI-MRFO,n50 m10 bimodal high,50,10,1,15000,27.06024893394277,27.06024893394277,16.089439916581824,25.10693322506205,0.07779985278850766,12.170520782470703,14970,0.1103078982597055,0.14397590361445783,0.03038821954484605,6.636211512717537,2.070808283233133,0.016965517241379312,0.947266125937148,8.352878179384204,4.91954484605087
QI-MRFO,n50 m10 bimodal high,50,10,2,15000,26.676147024534373,26.676147024534373,15.84523076360006,25.10693322506205,0.06250121372473776,5.118579626083374,14970,0.1033467202141901,0.18607764390896922,0.029317269076305223,6.733199464524766,1.6700066800267201,0.019862068965517243,0.944798408722105,8.523694779116466,4.942704149933066
QI-DMO,n50 m10 bimodal high,50,10,0,15000,27.399293438570467,27.399293438570467,16.15242747037465,25.10693322506205,0.0913038718412711,7.627782106399536,14976,0.0034805890227576973,0.09605087014725569,0.31820615796519414,12.616064257028112,2.1367521367521367,0.15434482758620688,0.9243997695608716,17.38152610441767,7.8506024096385545
QI-DMO,n50 m10 bimodal high,50,10,1,15000,30.998124690374137,30.998124690374137,17.39235661951794,25.10693322506205,0.23464400898758223,13.011077404022217,14976,0.0006693440428380187,0.2538821954484605,0.2541499330655957,13.935073627844712,0.7345085470085471,0.32799999999999996,0.8638776990371743,18.033868808567604,9.83627844712182
QI-DMO,n50 m10 bimodal high,50,10,2,15000,27.712910841682913,27.712910841682913,16.128288446725037,25.10693322506205,0.10379513870772329,6.54024600982666,14976,0.0025435073627844713,0.11566265060240964,0.3076305220883534,11.80809906291834,1.4022435897435896,0.26036781609195403,0.8891165280546247,15.694645247657295,7.9215528781793845
P-MRFO (linear twin),n50 m10 bimodal high,50,10,0,15000,27.908524993344948,27.908524993344948,16.3506815055073,25.10693322506205,0.11158637907581295,9.282865524291992,14970,0.16659973226238287,0.16258366800535476,0.031927710843373494,7.893239625167336,2.404809619238477,0.010666666666666666,0.9523691796429425,9.899866131191432,5.88661311914324
P-MRFO (linear twin),n50 m10 bimodal high,50,10,1,15000,27.06024893394277,27.06024893394277,16.083138448167354,25.10693322506205,0.07779985278850766,13.314990758895874,14970,0.2107764390896921,0.11606425702811245,0.030254350736278447,7.354283801874163,2.2044088176352705,0.005333333333333333,0.9581068769922866,9.069344042838019,5.639223560910308
P-MRFO (linear twin),n50 m10 bimodal high,50,10,2,15000,28.36906024776471,28.36906024776471,16.491629785429204,25.10693322506205,0.12992933041484991,10.075332164764404,14970,0.1435073627844712,0.2502677376171352,0.023293172690763052,7.7665997322623825,1.4696058784235138,0.020689655172413793,0.9559633661139267,9.599062918340026,5.934136546184739
Max-Min,n100 m10 uniform high,100,10,0,15000,47.44932658387582,47.44932658387582,28.78356231327036,47.06057394079924,0.008260686398887206,0.026317596435546875,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Max-Min,n100 m10 uniform high,100,10,1,15000,47.44932658387582,47.44932658387582,28.78356231327036,47.06057394079924,0.008260686398887206,0.0052776336669921875,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Max-Min,n100 m10 uniform high,100,10,2,15000,47.44932658387582,47.44932658387582,28.78356231327036,47.06057394079924,0.008260686398887206,0.00278472900390625,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n100 m10 uniform high,100,10,0,15000,50.874875598092075,50.874875598092075,29.74292707408023,47.06057394079924,0.08105089542875342,0.003237485885620117,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n100 m10 uniform high,100,10,1,15000,50.874875598092075,50.874875598092075,29.74292707408023,47.06057394079924,0.08105089542875342,0.006571769714355469,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n100 m10 uniform high,100,10,2,15000,50.874875598092075,50.874875598092075,29.74292707408023,47.06057394079924,0.08105089542875342,0.00712132453918457,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Random,n100 m10 uniform high,100,10,0,15000,92.30161055446551,92.30161055446551,46.23459672918691,47.06057394079924,0.9613362699438837,1.001713514328003,15000,0.0,0.0,0.0,0.0,0.4,0.9003218390804598,,,
Random,n100 m10 uniform high,100,10,1,15000,87.89527104171019,87.89527104171019,44.63512606124385,47.06057394079924,0.8677050380277926,2.4637584686279297,15000,0.0,0.0,0.0,0.0,0.3333333333333333,0.9032873563218391,,,
Random,n100 m10 uniform high,100,10,2,15000,89.69653606791731,89.69653606791731,45.612171998898866,47.06057394079924,0.9059804961314922,0.7761890888214111,15000,0.0,0.0,0.0,0.0,0.6,0.9017241379310345,,,
PSO,n100 m10 uniform high,100,10,0,15000,60.45377757335593,60.45377757335593,33.46892046266101,47.06057394079924,0.2845949913276649,3.1120855808258057,15000,0.022444889779559118,0.19625918503674014,0.0312625250501002,15.047027388109553,1.6666666666666667,0.17351724137931032,,21.254909819639277,8.839144956579826
PSO,n100 m10 uniform high,100,10,1,15000,62.39748144463801,62.39748144463801,34.58676322848215,47.06057394079924,0.32589716230686294,2.4672441482543945,15000,0.02231128924515698,0.1190380761523046,0.0364061456245825,13.356980627922512,1.6,0.12871264367816093,,19.611756847027387,7.102204408817635
PSO,n100 m10 uniform high,100,10,2,15000,57.83589662064937,57.83589662064937,32.751649874997334,47.06057394079924,0.2289670902315208,2.866394519805908,15000,0.02010688042752171,0.19365397461589845,0.03426853707414829,17.71609886439546,2.0,0.19878160919540228,,22.382765531062123,13.049432197728791
DMO,n100 m10 uniform high,100,10,0,15000,88.72059676217175,88.72059676217175,44.74338763965221,47.06057394079924,0.8852425572577918,2.9337892532348633,14973,0.036880856760374836,0.05856760374832664,0.25582329317269076,50.305756358768406,0.4675081813931744,0.7834482758620689,,53.33119143239625,47.28032128514056
DMO,n100 m10 uniform high,100,10,1,15000,85.53245422090653,85.53245422090653,43.18009302362176,47.06057394079924,0.8174970481342565,6.9031901359558105,14973,0.03661311914323963,0.055689424364123156,0.25917001338688084,50.599799196787146,0.7346557136178454,0.7718850574712645,,54.67095046854083,46.52864792503347
DMO,n100 m10 uniform high,100,10,2,15000,84.8797389515991,84.8797389515991,43.43336556878,47.06057394079924,0.8036273645615799,3.6135075092315674,14973,0.03821954484605087,0.054149933065595714,0.2621151271753681,50.34350736278447,0.7346557136178454,0.774367816091954,,54.519812583668006,46.16720214190094
MRFO,n100 m10 uniform high,100,10,0,15000,98.10129433092928,98.10129433092928,47.96413957220338,47.06057394079924,1.0845749661773718,3.781525135040283,14970,0.08179384203480589,0.14558232931726908,0.0179384203480589,40.40374832663989,1.068804275217101,0.03372413793103448,,45.17443105756359,35.6330655957162
MRFO,n100 m10 uniform high,100,10,1,15000,91.22691072046553,91.22691072046553,44.581844765240064,47.06057394079924,0.9384997479041839,2.344979763031006,14970,0.06572958500669344,0.22657295850066933,0.012918340026773762,40.20997322623828,0.40080160320641284,0.06457471264367816,,44.84444444444444,35.57550200803213
MRFO,n100 m10 uniform high,100,10,2,15000,81.51654645396293,81.51654645396293,41.804203910946114,47.06057394079924,0.7321621822230271,3.692941427230835,14970,0.07998661311914324,0.07677376171352075,0.016265060240963854,55.73012048192771,0.6012024048096193,0.0810344827586207,,63.869344042838016,47.5908969210174
GA,n100 m10 uniform high,100,10,0,15000,47.77358729411057,47.77358729411057,28.90551550983471,47.06057394079924,0.015150970198712012,7.395211219787598,14994,0.03508420208500401,0.10625501202886929,0.23583266506281741,5.312215985030741,2.5343470721621983,0.05581609195402299,,6.640336808340016,3.984095161721465
GA,n100 m10 uniform high,100,10,1,15000,47.829137915348916,47.829137915348916,28.833093098315782,47.06057394079924,0.016331376993330097,6.675179481506348,14994,0.031208233092755947,0.09963913392141138,0.23663458968190323,5.739574979951884,2.2675736961451247,0.0906206896551724,,6.943731622560812,4.535418337342956
