key,problem_set,variant,problem,tasks,vms,task_lengths,vm_heterogeneity,instance_seed,run_seed,budget,makespan_s,energy_Wh,lower_bound_s,lower_bound_pmtn_s,gap_pct,gap_pmtn_pct,runtime_s,evaluations,best_at_005pct_s,best_at_010pct_s,best_at_015pct_s,best_at_020pct_s,best_at_025pct_s,best_at_030pct_s,best_at_035pct_s,best_at_040pct_s,best_at_045pct_s,best_at_050pct_s,best_at_055pct_s,best_at_060pct_s,best_at_065pct_s,best_at_070pct_s,best_at_075pct_s,best_at_080pct_s,best_at_085pct_s,best_at_090pct_s,best_at_095pct_s,best_at_100pct_s
unseen|QI-MRFO + swap|150-15-uniform-high|inst101|run0|b20000,unseen,QI-MRFO + swap,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,101,0,20000,54.16426506548968,45.892745734747834,54.12231870229517,54.12231870229518,0.07750289381584319,0.0775028938158169,4.109967947006226,19950,57.30966882075307,54.93446939924456,54.427661260748806,54.35917271464561,54.33099542304115,54.29428909826203,54.265194713224396,54.203164381991186,54.19465363174839,54.19465363174839,54.19465363174839,54.19152225251845,54.18790352973726,54.17382083393252,54.17382083393252,54.17382083393252,54.17382083393252,54.17382083393252,54.16426506548968,54.16426506548968
unseen|QI-MRFO + swap|150-15-uniform-high|inst101|run1|b20000,unseen,QI-MRFO + swap,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,101,1,20000,54.234437737150635,45.89726235898978,54.12231870229517,54.12231870229518,0.20715859472353512,0.2071585947235088,4.022164821624756,19950,61.50318242850089,54.908370809194,54.610336063992015,54.43616951241928,54.38532049159701,54.348787520639924,54.33133957017586,54.32357871889944,54.26671907535301,54.26415992751476,54.2585664805215,54.25617796335103,54.250938672580816,54.24671634873695,54.238617713480096,54.238617713480096,54.238617713480096,54.234437737150635,54.234437737150635,54.234437737150635
unseen|MRFO (original)|150-15-uniform-high|inst102|run0|b20000,unseen,MRFO (original),"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,0,20000,128.85390573807769,83.68090049183341,58.27685746487682,58.27685746487685,121.10647578369735,121.10647578369723,0.6174750328063965,19950,142.84337983886348,136.2678096977464,134.45000153098368,134.45000153098368,134.45000153098368,134.45000153098368,134.45000153098368,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769,128.85390573807769
unseen|MRFO (original)|150-15-uniform-high|inst102|run1|b20000,unseen,MRFO (original),"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,1,20000,128.7701561920895,83.67710122381494,58.27685746487682,58.27685746487685,120.96276599969147,120.96276599969137,0.6381387710571289,19950,142.03800391788567,133.9257928895791,133.9257928895791,133.9257928895791,132.29306974939814,130.81317044913098,130.81317044913098,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895,128.7701561920895
unseen|QI-MRFO + swap + Max-Min start|150-15-uniform-high|inst101|run0|b20000,unseen,QI-MRFO + swap + Max-Min start,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,101,0,20000,54.173594016757015,45.8935880222228,54.12231870229517,54.12231870229518,0.09473968538541708,0.09473968538539079,3.973247528076172,19951,54.45844271483995,54.333792617802004,54.31386750316317,54.25027566824329,54.235816557212225,54.22559757188432,54.204309752294826,54.20020848652785,54.19775189013498,54.19775189013498,54.19775189013498,54.18981794893311,54.18981794893311,54.18885502694261,54.18726186748867,54.18609743741453,54.18609743741453,54.18609743741453,54.173594016757015,54.173594016757015
unseen|QI-MRFO + swap + Max-Min start|150-15-uniform-high|inst101|run1|b20000,unseen,QI-MRFO + swap + Max-Min start,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,101,1,20000,54.195011149894995,45.897402055732535,54.12231870229517,54.12231870229518,0.13431140672238925,0.13431140672236294,3.9865682125091553,19951,54.38339965992377,54.3065828240823,54.276165274261935,54.25822178810789,54.25822178810789,54.25822178810789,54.25822178810789,54.248597458150336,54.2408863393036,54.2408863393036,54.23965536035338,54.230125234798926,54.224005269488444,54.214255654855414,54.214255654855414,54.21183565214157,54.20537229424194,54.20537229424194,54.195011149894995,54.195011149894995
unseen|QI-MRFO|150-15-uniform-high|inst102|run0|b20000,unseen,QI-MRFO,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,0,20000,59.104137071966576,46.809098771470644,58.27685746487682,58.27685746487685,1.4195679778861694,1.4195679778861199,2.8791465759277344,19950,136.99903601177033,120.97875513570585,96.43420067239066,90.81476935119309,82.62681007326489,75.29817260004,67.73200046665141,66.90769562206172,64.53420864995144,63.78284226949688,60.63694910875312,60.037243417173656,60.037243417173656,59.544354409351484,59.544354409351484,59.34937246562227,59.34223169371105,59.104137071966576,59.104137071966576,59.104137071966576
unseen|QI-MRFO|150-15-uniform-high|inst102|run1|b20000,unseen,QI-MRFO,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,1,20000,59.77339187707274,46.98470253079247,58.27685746487682,58.27685746487685,2.567973767456275,2.5679737674562246,2.9082300662994385,19950,126.34808699782863,107.1278325698706,84.13620356799348,79.08751084570714,72.6697433053129,63.0791513482746,61.0087725387714,61.0087725387714,61.0087725387714,59.868243393733124,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274,59.77339187707274
unseen|QI-MRFO + swap|150-15-uniform-high|inst102|run0|b20000,unseen,QI-MRFO + swap,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,0,20000,58.32325854169942,46.526292798367955,58.27685746487682,58.27685746487685,0.07962178957669987,0.07962178957665106,4.157958030700684,19950,69.35599944158842,61.63987862485394,59.56651262911932,58.95884827984605,58.85907605789446,58.74186115918739,58.63193269025061,58.548596340964984,58.48130963677561,58.43909408694657,58.39247400378918,58.39247400378918,58.39247400378918,58.384159525686954,58.37415045855701,58.35855953683238,58.34184654285078,58.34140140980775,58.327836236137244,58.32325854169942
unseen|QI-MRFO + swap|150-15-uniform-high|inst102|run1|b20000,unseen,QI-MRFO + swap,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,1,20000,58.374572351197,46.53601997058292,58.27685746487682,58.27685746487685,0.16767356815537904,0.1676735681553302,4.181805610656738,19950,64.63345129842972,61.11132028442049,58.78851887107653,58.57584211868654,58.52551990127492,58.462168370646246,58.462168370646246,58.4477069188969,58.44567287405443,58.44484645742823,58.431042512746714,58.42606387606264,58.42606387606264,58.420491892714445,58.407449441951,58.405187885403954,58.37661634260113,58.374572351197,58.374572351197,58.374572351197
unseen|MRFO (original)|150-15-uniform-high|inst103|run0|b20000,unseen,MRFO (original),"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,103,0,20000,112.41277152300152,78.09437375010535,50.736508823246375,50.73650882324637,121.56189720230891,121.56189720230894,0.6730656623840332,19950,156.0798974909288,156.0798974909288,156.0798974909288,156.0798974909288,156.0798974909288,156.0798974909288,156.0798974909288,156.0798974909288,154.84374414957833,154.84374414957833,142.72029791581235,122.61846218563586,112.41277152300152,112.41277152300152,112.41277152300152,112.41277152300152,112.41277152300152,112.41277152300152,112.41277152300152,112.41277152300152
unseen|MRFO (original)|150-15-uniform-high|inst103|run1|b20000,unseen,MRFO (original),"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,103,1,20000,116.29493990415347,79.90305559528852,50.736508823246375,50.73650882324637,129.21352414943783,129.21352414943783,0.6353561878204346,19950,151.76887633226846,119.20591246836938,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347,116.29493990415347
unseen|QI-MRFO + swap + Max-Min start|150-15-uniform-high|inst102|run0|b20000,unseen,QI-MRFO + swap + Max-Min start,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,0,20000,58.378041508327954,46.53914756568582,58.27685746487682,58.27685746487685,0.17362645800199045,0.1736264580019416,4.226109266281128,19951,58.54712600688859,58.54708367319989,58.49570912925536,58.48935797181768,58.481434261275524,58.47723663443824,58.47558491253241,58.432843145145384,58.4304216068717,58.429129343636845,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.38435090257311,58.378041508327954
unseen|QI-MRFO + swap + Max-Min start|150-15-uniform-high|inst102|run1|b20000,unseen,QI-MRFO + swap + Max-Min start,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,102,1,20000,58.40794920909098,46.536551288809626,58.27685746487682,58.27685746487685,0.2249464880517425,0.22494648805169362,4.106599807739258,19951,58.60331682297119,58.550777666559156,58.54298533938815,58.516091552834936,58.49957995646085,58.45918491360417,58.45918491360417,58.44873470892003,58.448690665665495,58.437266166256805,58.42548312998376,58.42099274542032,58.40982585809345,58.40982585809345,58.40946511023196,58.40946511023196,58.40946511023196,58.40946511023196,58.40794920909098,58.40794920909098
unseen|QI-MRFO|150-15-uniform-high|inst103|run0|b20000,unseen,QI-MRFO,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,103,0,20000,51.43604522848689,43.673148548951986,50.736508823246375,50.73650882324637,1.3787633825526493,1.3787633825526635,2.992250442504883,19950,85.36291209085032,71.02504396208346,61.613918670351985,56.32471474716715,53.66643422005426,52.89961611325783,52.89961611325783,52.89961611325783,52.89961611325783,52.89961611325783,52.89961611325783,52.827605665270646,52.64462768289375,52.430716677035875,51.85613578727749,51.85613578727749,51.825075465321945,51.53139674053179,51.43604522848689,51.43604522848689
unseen|QI-MRFO|150-15-uniform-high|inst103|run1|b20000,unseen,QI-MRFO,"150 tasks, 15 VMs, uniform/high",150,15,uniform,high,103,1,20000,51.153358815327735,43.6452769202343,50.736508823246375,50.73650882324637,0.8215977049851103,0.8215977049851244,2.9414548873901367,19950,88.90209860005248,72.26822965376718,63.84971415712596,58.276583690045605,55.185183164136916,52.99892156017776,52.28728916439878,52.28728916439878,51.87175722668148,51.67714409978356,51.67714409978356,51.5014603819581,51.5014603819581,51.16917056668227,51.16917056668227,51.16917056668227,51.16917056668227,51.16917056668227,51.16917056668227,51.153358815327735
