key,step,scenario,seed,changes,migration_price,makespan_s,lower_bound_s,gap_pct,cost_gap_pct,migrations_per_change,initial_makespan_s,runtime_s
change|6. + no noise after small changes|Mixed events|price0.2|seed604|K8|b20000-4000,6. + no noise after small changes,Mixed events,604,8,0.2,48.520504139717275,47.91963205995683,1.273875708286574,4.595366786421859,16.25,55.30710830462359,8.571653366088867
change|1. restart after each change|Mixed events|price0.2|seed605|K8|b20000-4000,1. restart after each change,Mixed events,605,8,0.2,37.7897113179151,37.079516897198815,1.929253287314659,16.35772375147946,68.25,44.8336258737818,5.942994832992554
change|2. keeps its registers|Mixed events|price0.2|seed605|K8|b20000-4000,2. keeps its registers,Mixed events,605,8,0.2,37.819446094478934,37.079516897198815,2.02460451052915,4.72015376098198,13.0,44.8336258737818,5.821971654891968
change|3. + swap move|Mixed events|price0.2|seed605|K8|b20000-4000,3. + swap move,Mixed events,605,8,0.2,37.30963787054137,37.079516897198815,0.6183992740513131,6.741557559869239,29.375,44.19609771750957,8.822956562042236
change|4. + starts from the running schedule|Mixed events|price0.2|seed605|K8|b20000-4000,4. + starts from the running schedule,Mixed events,605,8,0.2,38.169099564330836,37.079516897198815,3.058449746016697,7.787308922843783,22.75,44.19609771750957,8.830048561096191
change|6. + no noise after small changes|Mixed events|price0.2|seed605|K8|b20000-4000,6. + no noise after small changes,Mixed events,605,8,0.2,37.26005021515926,37.079516897198815,0.48063449091938043,5.214206832602651,23.5,44.19609771750957,7.7688820362091064
change|5. + event-aware start|Mixed events|price0.2|seed605|K8|b20000-4000,5. + event-aware start,Mixed events,605,8,0.2,37.34859354813552,37.079516897198815,0.714450458353904,5.352744166248315,23.0,44.19609771750957,8.815095901489258
change|1. restart after each change|Mixed events|price0.2|seed606|K8|b20000-4000,1. restart after each change,Mixed events,606,8,0.2,52.028198771484035,50.73391725951471,2.561850841173424,16.86714166220426,66.875,40.62877804165534,5.921553134918213
change|2. keeps its registers|Mixed events|price0.2|seed606|K8|b20000-4000,2. keeps its registers,Mixed events,606,8,0.2,52.37628916422369,50.73391725951471,3.2163340184240337,4.960738330031964,8.25,40.62877804165534,6.105742931365967
change|3. + swap move|Mixed events|price0.2|seed606|K8|b20000-4000,3. + swap move,Mixed events,606,8,0.2,51.16739853485152,50.73391725951471,0.8583497288989541,5.424677077144422,21.75,40.05417610400422,8.77320146560669
change|4. + starts from the running schedule|Mixed events|price0.2|seed606|K8|b20000-4000,4. + starts from the running schedule,Mixed events,606,8,0.2,51.727219391347674,50.73391725951471,1.965737978980511,4.283577588237851,11.375,40.05417610400422,8.6181001663208
change|5. + event-aware start|Mixed events|price0.2|seed606|K8|b20000-4000,5. + event-aware start,Mixed events,606,8,0.2,51.13690383968823,50.73391725951471,0.7904100095950162,4.177820577507988,16.75,40.05417610400422,8.509259939193726
change|6. + no noise after small changes|Mixed events|price0.2|seed606|K8|b20000-4000,6. + no noise after small changes,Mixed events,606,8,0.2,51.423459796163336,50.73391725951471,1.3204847831250082,4.416471801336981,15.25,40.05417610400422,8.184326410293579
change|1. restart after each change|Mixed events|price0.2|seed607|K8|b20000-4000,1. restart after each change,Mixed events,607,8,0.2,58.651390890208106,57.41220601743325,2.2205337011311084,16.95665924589897,64.75,50.702679388955985,5.6693596839904785
change|2. keeps its registers|Mixed events|price0.2|seed607|K8|b20000-4000,2. keeps its registers,Mixed events,607,8,0.2,59.10811388536776,57.41220601743325,3.056276432752565,5.60731354066991,11.375,50.702679388955985,5.589654445648193
change|3. + swap move|Mixed events|price0.2|seed607|K8|b20000-4000,3. + swap move,Mixed events,607,8,0.2,57.99547383161319,57.41220601743325,1.0155866107620535,6.004475476499422,22.375,49.894031890873144,8.480530500411987
change|4. + starts from the running schedule|Mixed events|price0.2|seed607|K8|b20000-4000,4. + starts from the running schedule,Mixed events,607,8,0.2,58.14859742570135,57.41220601743325,1.3183835190944804,4.052083809951642,12.75,49.894031890873144,8.655326843261719
change|6. + no noise after small changes|Mixed events|price0.2|seed607|K8|b20000-4000,6. + no noise after small changes,Mixed events,607,8,0.2,57.918208355158455,57.41220601743325,0.8873228031120575,4.277497199580936,16.375,49.894031890873144,7.85697603225708
change|5. + event-aware start|Mixed events|price0.2|seed607|K8|b20000-4000,5. + event-aware start,Mixed events,607,8,0.2,58.25002994817646,57.41220601743325,1.6005691272331386,4.34059352171745,13.5,49.894031890873144,8.70523738861084
change|1. restart after each change|Mixed events|price0.2|seed608|K8|b20000-4000,1. restart after each change,Mixed events,608,8,0.2,50.94172212917988,49.30945790024939,3.3193030572235127,18.044167290105182,69.875,57.08643266256377,5.78252911567688
change|2. keeps its registers|Mixed events|price0.2|seed608|K8|b20000-4000,2. keeps its registers,Mixed events,608,8,0.2,51.03384402479435,49.30945790024939,3.682120689299461,6.491155203513182,13.375,57.08643266256377,5.8073859214782715
change|3. + swap move|Mixed events|price0.2|seed608|K8|b20000-4000,3. + swap move,Mixed events,608,8,0.2,50.43908549412936,49.30945790024939,2.4962947439429493,7.9080088560666315,26.25,56.20955047684225,8.434003353118896
change|4. + starts from the running schedule|Mixed events|price0.2|seed608|K8|b20000-4000,4. + starts from the running schedule,Mixed events,608,8,0.2,51.728193630652626,49.30945790024939,5.23585834774737,9.445257396290838,20.625,56.20955047684225,8.57554030418396
change|6. + no noise after small changes|Mixed events|price0.2|seed608|K8|b20000-4000,6. + no noise after small changes,Mixed events,608,8,0.2,50.67318252901297,49.30945790024939,2.7286836678777857,7.173441685738904,21.625,56.20955047684225,7.782139778137207
change|5. + event-aware start|Mixed events|price0.2|seed608|K8|b20000-4000,5. + event-aware start,Mixed events,608,8,0.2,49.94146278410172,49.30945790024939,1.311349436102936,6.687028049312005,26.375,56.20955047684225,8.701040744781494
change|1. restart after each change|Mixed events|price0.2|seed609|K8|b20000-4000,1. restart after each change,Mixed events,609,8,0.2,36.74865656310227,35.780631315077045,2.823793025833584,15.604658433968133,60.5,40.52731803722348,5.573911905288696
change|2. keeps its registers|Mixed events|price0.2|seed609|K8|b20000-4000,2. keeps its registers,Mixed events,609,8,0.2,37.320958178254,35.780631315077045,4.5614470053934415,8.276959891419395,17.375,40.52731803722348,5.512243270874023
change|3. + swap move|Mixed events|price0.2|seed609|K8|b20000-4000,3. + swap move,Mixed events,609,8,0.2,36.13927502271538,35.780631315077045,1.0343638394978638,7.262315451728404,30.375,40.1699769745331,8.511541604995728
change|4. + starts from the running schedule|Mixed events|price0.2|seed609|K8|b20000-4000,4. + starts from the running schedule,Mixed events,609,8,0.2,36.05352827193755,35.780631315077045,0.7845463265304063,6.8208548474640365,29.875,40.1699769745331,8.32960057258606
change|6. + no noise after small changes|Mixed events|price0.2|seed609|K8|b20000-4000,6. + no noise after small changes,Mixed events,609,8,0.2,35.99240532989572,35.780631315077045,0.6195439010165458,5.794470187338863,25.625,40.1699769745331,7.463421583175659
change|5. + event-aware start|Mixed events|price0.2|seed609|K8|b20000-4000,5. + event-aware start,Mixed events,609,8,0.2,36.05519598104669,35.780631315077045,0.7858509754625278,6.974534368508574,30.625,40.1699769745331,8.6091148853302
change|2. keeps its registers|Mixed events|price0.2|seed610|K8|b20000-4000,2. keeps its registers,Mixed events,610,8,0.2,51.06570960961257,50.18080820782168,1.7371003654427648,3.8845926305593568,10.125,55.050461078992456,5.429980516433716
change|1. restart after each change|Mixed events|price0.2|seed610|K8|b20000-4000,1. restart after each change,Mixed events,610,8,0.2,51.25695631665907,50.18080820782168,2.0850559578958165,14.34878077047195,57.5,55.050461078992456,5.7218170166015625
change|3. + swap move|Mixed events|price0.2|seed610|K8|b20000-4000,3. + swap move,Mixed events,610,8,0.2,50.52128895818651,50.18080820782168,0.685572010689371,5.653899173035315,23.5,54.18729616645222,8.389525890350342
change|4. + starts from the running schedule|Mixed events|price0.2|seed610|K8|b20000-4000,4. + starts from the running schedule,Mixed events,610,8,0.2,50.76330581095351,50.18080820782168,1.1711952174995892,4.663162557532682,16.375,54.18729616645222,8.562091827392578
change|6. + no noise after small changes|Mixed events|price0.2|seed610|K8|b20000-4000,6. + no noise after small changes,Mixed events,610,8,0.2,50.555659805982756,50.18080820782168,0.72930867794544,3.7312510132823857,14.75,54.18729616645222,7.217931509017944
change|5. + event-aware start|Mixed events|price0.2|seed610|K8|b20000-4000,5. + event-aware start,Mixed events,610,8,0.2,50.685380354079165,50.18080820782168,0.9784170734073413,4.787228167457114,18.75,54.18729616645222,8.591227054595947
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,68.51947686965165,54.26020541156469,26.365666235006735,45.94489896151098,141.25,57.59065560824964,9.594178199768066
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,63.66290453024369,54.26020541156469,17.794061989518394,19.898852361562756,16.25,57.59065560824964,9.596510410308838
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,56.329800186550074,54.26020541156469,3.9547820925863078,10.59307482319175,58.375,54.25808795381544,13.030475854873657
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,57.29830003986934,54.26020541156469,5.919012125685373,11.244037889603034,45.375,54.25808795381544,12.723299741744995
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,55.85015892090311,54.26020541156469,3.0585692341663053,6.683225889741652,32.875,54.25808795381544,11.047783613204956
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed601|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",601,8,0.2,55.10148913538648,54.26020541156469,1.5590664056043144,6.130807435689102,42.75,54.25808795381544,12.845641136169434
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,54.04917141462168,39.571655810699575,36.52776326119582,57.325450222559525,147.125,39.03041358475842,9.904841661453247
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,47.759354813542124,39.571655810699575,20.658165787817655,22.484956370495077,14.75,39.03041358475842,9.722698211669922
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,40.880407002717696,39.571655810699575,3.3369208273178947,8.362905294443813,46.75,38.11237152094174,13.159965515136719
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,41.13336335855315,39.571655810699575,3.9838908179968713,8.278200106337948,40.125,38.11237152094174,13.214883804321289
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,40.49200926833244,39.571655810699575,2.3604225094609776,5.631896125210183,31.875,38.11237152094174,11.312578916549683
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed602|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",602,8,0.2,40.80250113991763,39.571655810699575,3.14151587549028,7.505115454481404,41.375,38.11237152094174,13.203266143798828
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,56.32751021274535,43.66883934585274,28.714206299423633,48.09237879313799,144.25,55.407898267452964,9.845654487609863
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,52.213491644482986,43.66883934585274,19.899646123369266,21.59159358310061,13.25,55.407898267452964,9.758091926574707
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,46.05129491879208,43.66883934585274,5.640814543602333,11.147621366152954,49.625,47.94322891918771,13.03426718711853
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,46.470647651031086,43.66883934585274,6.694922278779964,9.6287306289425,25.5,47.94322891918771,13.373670101165771
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,47.27364469713056,43.66883934585274,8.628704870650786,11.405224890092795,24.875,47.94322891918771,11.43248200416565
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed603|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",603,8,0.2,46.14563124995237,43.66883934585274,5.948251488447361,9.258382710222946,30.25,47.94322891918771,13.122066736221313
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,51.09334600706667,37.745541021231695,38.21065848259712,59.6668751778767,149.875,51.51926489005104,9.884152173995972
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,49.658365188059676,37.745541021231695,33.96138154669229,35.86228846964053,13.125,51.51926489005104,9.7764573097229
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,40.34641498636691,37.745541021231695,7.022360228284621,12.2712232842143,47.375,48.534594666820915,12.740854263305664
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,42.09103372247238,37.745541021231695,12.100038679342214,16.87126492059274,40.875,48.534594666820915,12.882131576538086
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,39.54680790524749,37.745541021231695,4.662449411161475,8.024129433820523,32.25,48.534594666820915,11.40399956703186
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed604|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",604,8,0.2,39.79872044949962,37.745541021231695,5.3915565305434665,9.808845035171297,41.875,48.534594666820915,13.302820444107056
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,63.987677017220854,50.817608377312794,25.991118753704512,44.69218834160221,138.375,63.80434313803187,9.539692878723145
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,66.83213713540864,50.817608377312794,31.638620095134574,33.09915128589601,10.875,63.80434313803187,9.2604398727417
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,52.271847911107464,50.817608377312794,2.9743830500063817,8.821267903857441,52.375,52.38845161782461,13.106980562210083
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,54.08371314939629,50.817608377312794,6.59815426139097,10.206964534550323,32.125,52.38845161782461,12.962628841400146
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,52.73002248540679,50.817608377312794,3.937377108546535,6.63279554833422,24.875,52.38845161782461,11.20070767402649
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed605|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",605,8,0.2,52.059605159046015,50.817608377312794,2.5064796878414874,6.24158921829374,35.125,52.38845161782461,12.756448745727539
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,50.96650942078402,45.097375569990135,12.778677150183574,30.417609841602633,147.5,39.295732324841254,10.107438802719116
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,49.851231072497654,45.097375569990135,10.312065913272308,11.896351080328838,13.125,39.295732324841254,10.113844394683838
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,46.61659608243657,45.097375569990135,3.366998151225923,7.9636570085053595,40.875,38.00903433389871,12.614042043685913
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,48.5145465130083,45.097375569990135,7.489552680610174,10.608234286075104,26.0,38.00903433389871,12.730010271072388
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,48.13884147182793,45.097375569990135,6.505182734961738,8.800576253566561,21.25,38.00903433389871,11.352381706237793
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed606|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",606,8,0.2,47.15031658635492,45.097375569990135,4.436531461541415,7.570261608963868,27.5,38.00903433389871,12.837268114089966
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,53.15487984097129,44.623902084369995,19.222971040631965,37.41687896394177,147.375,50.51718108769001,9.584043502807617
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,50.41082418574213,44.623902084369995,13.289589939517892,14.946787428764424,13.875,50.51718108769001,9.473521947860718
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,46.01992810306067,44.623902084369995,3.137179866305077,7.658422930068973,41.875,49.56502004984096,12.830049991607666
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,47.709360991854254,44.623902084369995,7.240781977210191,10.170319045619692,26.125,49.56502004984096,12.571012496948242
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,46.76425325677505,44.623902084369995,5.076780264145313,7.379242265562905,21.5,49.56502004984096,11.771405220031738
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed607|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",607,8,0.2,46.12152804831855,44.623902084369995,3.4534466399358927,7.0952513944549445,34.5,49.56502004984096,12.869580268859863
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,48.84255674437079,32.723220841634614,50.05948116529826,72.87591222590297,145.625,42.547792679437926,9.453463554382324
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,38.213756446236566,32.723220841634614,16.94589618448296,19.767125559864162,22.75,42.547792679437926,9.72374939918518
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,33.64045731702018,32.723220841634614,2.8112399609088596,8.722029425885944,55.0,39.13849564252167,12.648696899414062
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,33.36593715861629,32.723220841634614,1.9844099579720422,8.863446014486675,64.5,39.13849564252167,13.019885778427124
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,33.55014678328564,32.723220841634614,2.5791054825507693,7.373653671611091,45.125,39.13849564252167,10.722782373428345
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed608|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",608,8,0.2,33.617948912099216,32.723220841634614,2.752921410397954,7.702458885809427,47.375,39.13849564252167,12.825736045837402
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,61.36218954350056,39.48739131628638,56.00530409218313,79.77311253907718,146.625,49.713261031419464,9.731999635696411
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,46.408375873386234,39.48739131628638,17.524662047299582,20.290011840932188,22.25,49.713261031419464,9.709467649459839
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,40.49441756808074,39.48739131628638,2.5440711727451575,10.066338409099146,70.25,48.00345560167722,12.933834075927734
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,40.728724456816906,39.48739131628638,3.1195110512200923,8.956563967856413,54.5,48.00345560167722,12.86939001083374
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,40.480756429193505,39.48739131628638,2.4778160747292812,7.53133486331886,48.5,48.00345560167722,11.442976236343384
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed609|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",609,8,0.2,40.734734009057405,39.48739131628638,3.1760877827978,9.146782001881412,56.75,48.00345560167722,13.191956281661987
"change|1. restart after each change|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",1. restart after each change,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,51.476163130410434,42.56358052010528,20.96240028883779,39.8720288061238,148.375,43.06013649719061,9.773201704025269
"change|2. keeps its registers|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",2. keeps its registers,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,48.38179875156722,42.56358052010528,13.764245770560454,15.557653967075941,14.875,43.06013649719061,9.87467098236084
"change|3. + swap move|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",3. + swap move,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,43.82370342779173,42.56358052010528,2.9564476066650007,9.321338715853061,57.625,42.5470258139249,12.52980351448059
"change|4. + starts from the running schedule|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",4. + starts from the running schedule,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,44.67765506592906,42.56358052010528,5.047913334121562,10.419495661013285,46.875,42.5470258139249,13.142311811447144
"change|6. + no noise after small changes|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",6. + no noise after small changes,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,43.96185308259054,42.56358052010528,3.365819024104219,7.0276408970616435,34.5,42.5470258139249,11.500751495361328
"change|5. + event-aware start|Mixed, 200 tasks, 20 VMs, heavy-tailed|price0.2|seed610|K8|b20000-4000",5. + event-aware start,"Mixed, 200 tasks, 20 VMs, heavy-tailed",610,8,0.2,43.98442494682247,42.56358052010528,3.4202462995222143,6.768756576148191,31.875,42.5470258139249,12.79825210571289
