key,problem_set,variant,problem,tasks,vms,task_lengths,vm_heterogeneity,instance_seed,run_seed,budget,makespan_s,energy_Wh,lower_bound_s,lower_bound_pmtn_s,gap_pct,gap_pmtn_pct,runtime_s,evaluations,best_at_005pct_s,best_at_010pct_s,best_at_015pct_s,best_at_020pct_s,best_at_025pct_s,best_at_030pct_s,best_at_035pct_s,best_at_040pct_s,best_at_045pct_s,best_at_050pct_s,best_at_055pct_s,best_at_060pct_s,best_at_065pct_s,best_at_070pct_s,best_at_075pct_s,best_at_080pct_s,best_at_085pct_s,best_at_090pct_s,best_at_095pct_s,best_at_100pct_s
large|QI-MRFO|1500-50-uniform-high|inst1|run1|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,1,20000,338.73402073872126,780.4521216000282,164.78258356999368,164.78258356999373,105.56421279487908,105.56421279487901,37.49276423454285,19950,594.927695559507,555.5982131931651,538.1677582900628,515.0773064625849,502.2193279326851,488.40520761501534,473.93369404566624,463.6405989325647,441.3810373275271,423.9777873812304,412.23413363782225,395.7303911821447,386.83211681083225,374.7729030406513,365.1169522443223,361.1018775947326,352.2015132194546,351.19801262924517,342.86363051349093,338.73402073872126
large|QI-MRFO|1500-50-uniform-high|inst1|run0|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,0,20000,346.5410399932122,797.3856949651695,164.78258356999368,164.78258356999373,110.301982458003,110.30198245800291,38.07086682319641,19950,554.8346886900416,540.9634973565276,518.2482826471733,509.5300520801458,496.11916282781567,482.782004478656,472.4732171110243,467.8981479296619,453.8818842298996,441.5588307382524,428.4970762359605,423.09085006244106,416.0684107967406,406.046139536219,394.9015096977896,384.9315362470448,378.6898980498826,361.24944072827134,356.75647808394297,346.5410399932122
large|QI-MRFO|1500-50-uniform-high|inst1|run2|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,2,20000,335.0526091305507,775.3406626124427,164.78258356999368,164.78258356999373,103.33011042288489,103.33011042288481,37.68217349052429,19950,604.6099324040654,581.0566061228428,551.9407740076656,538.527192355918,525.0346457015205,493.911968820919,473.2395004758623,443.503200569472,429.0434210283977,421.7479947560921,413.31187185352314,399.8733600601991,397.70051989683634,393.7650740008386,383.5046791714884,372.5884285751084,360.1730645663072,342.3355260496619,340.5286999862901,335.0526091305507
large|QI-MRFO|1500-50-uniform-high|inst1|run3|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,3,20000,324.1108884803568,754.6013986402484,164.78258356999368,164.78258356999373,96.6900150844438,96.69001508444373,37.32850623130798,19950,613.1274255332468,580.4456281768341,551.0956479282939,531.3508066493963,507.40224840393836,492.57232374012057,475.90657803038323,457.3644390705041,439.1550976064523,431.0866484856293,420.1349352210238,400.6903251184691,383.587792466358,371.49017721168445,362.3575212740154,351.75764156690985,343.9569615425621,342.0582253150859,335.6255128260932,324.1108884803568
large|QI-MRFO|1500-50-uniform-high|inst1|run4|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,4,20000,315.34541861332417,738.3850675923308,164.78258356999368,164.78258356999373,91.37059984217133,91.37059984217127,37.585554122924805,19950,615.6904549592512,586.2587245726768,564.8711339196731,529.0019163751641,502.1181398341983,477.92778834917925,449.1601097325613,427.3696358030933,415.24445104385995,401.81267272508205,391.54320673226493,391.0559536743523,380.73193571551764,371.0163159967877,356.89718265660963,354.37974971880226,344.0837852513474,335.40278304589555,326.4512557969831,315.34541861332417
large|QI-MRFO|1500-50-uniform-high|inst1|run5|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,5,20000,357.3964105134771,816.2788600254057,164.78258356999368,164.78258356999373,116.88967533493494,116.88967533493486,37.82818794250488,19950,570.5870491111234,548.86601710564,538.5775141460596,519.3239053087442,498.4990555769755,481.1485031518725,464.1930071581519,446.1880803988241,428.6061820697312,418.57939971778677,412.96547725038323,406.19322947661016,400.73779435621594,394.6803743626045,391.857694105435,380.9751156196405,376.4671960836759,366.6726840702268,362.6059894429303,357.3964105134771
large|QI-MRFO|1500-50-uniform-high|inst1|run6|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,6,20000,313.8640181500598,736.6448304220236,164.78258356999368,164.78258356999373,90.47159678543439,90.47159678543431,51.307870388031006,19950,573.1579825501469,538.2599365931005,515.0807999379604,487.75706129213705,472.6913120724805,453.1120484700221,439.38100488004085,420.3532156279201,409.4114011551437,406.5994434185045,401.27196235064156,388.3745104672144,377.2060666799571,365.51723216760087,352.4865639999106,348.1470951083486,340.3141945209442,337.2806214677899,321.0020166238758,313.8640181500598
large|QI-MRFO|1500-50-uniform-high|inst1|run9|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,9,20000,334.2732021136752,773.5451775148538,164.78258356999368,164.78258356999373,102.85711928511428,102.85711928511422,51.385114431381226,19950,609.4605884434382,584.8728823635676,537.7171684982285,521.4670521892962,510.98698026603915,490.07697952297787,464.6243257975659,437.54174927396235,425.53380690900207,406.71814443682223,389.66311724941545,379.6297655139221,373.1945603310212,359.29670596042274,352.87659064894143,349.80216322953294,349.5972774758561,344.7021753905591,342.01041824400244,334.2732021136752
large|QI-MRFO|1500-50-uniform-high|inst1|run8|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,8,20000,381.78375277128714,860.7997421674869,164.78258356999368,164.78258356999373,131.6893839749267,131.68938397492664,51.45924615859985,19950,641.3591144404778,605.9619938600202,580.7198704449421,559.6703595874937,547.212698387526,534.0760182804862,513.2759208134936,490.17723876934724,476.4673014033219,471.40379276575646,446.35731664484774,434.1114228426558,418.5067189875189,413.4501376380114,400.7050380779953,400.65460545418716,392.8958221276869,388.3826837249428,383.12787566142896,381.78375277128714
large|QI-MRFO|1500-50-uniform-high|inst1|run7|b20000,large,QI-MRFO,"1500 tasks, 50 VMs, uniform/high",1500,50,uniform,high,1,7,20000,317.34501374891767,743.018166352889,164.78258356999368,164.78258356999373,92.58407464774395,92.58407464774388,51.76923322677612,19950,569.7895254935414,556.2721422347589,523.7010739225168,506.439566883064,496.4753806093242,471.58457274671696,448.10707172486,435.9609827967198,418.85556537966846,407.4670259228141,386.20231466159476,379.36973678684404,369.444632601953,363.04561730770035,357.1927133336958,349.4927045590338,345.55952107286953,337.02596484837846,324.9387984188758,317.34501374891767
