exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,104,20000,4000,3.1428377628326416,0.0070736617352082426,0.0357406109093025,0.051771447185819594,1.0289257448991804,37.875,0.4734375,0.0,,0.0070736617352082426,0.041764836819918764,0,churn,0.032686372237507595,0.05003939755480838,29,churn,0.03875991789061804,0.05367174456362457,40,churn,0.04822230067183957,0.0610590948486288,39,churn,0.0355101431176357,0.044040445741432746,29,churn,0.03627567512644283,0.0541660710386803,40,churn,0.029428952569982868,0.05218957679678714,54,churn,0.032121061575665175,0.049414282441536894,42,churn,0.03292046408472821,0.04959096450105794,30,GA+CXM continue|n100 m10 churn20|104
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,105,20000,4000,3.1334614753723145,0.012557606533679955,0.03168204411100349,0.044744669754063826,1.0245557647426815,36.75,0.459375,0.0,,0.012557606533679955,0.04573524148411677,0,churn,0.02047241179939809,0.048383727515359895,51,churn,0.03920396262126413,0.04751196759223941,41,churn,0.044833378596828254,0.05337198376343178,37,churn,0.033946212840028384,0.04171908103106794,32,churn,0.028374663347493077,0.036421305655993684,33,churn,0.034003547264880404,0.04754046934172807,39,churn,0.027668689968793667,0.04457273860541834,29,churn,0.02495348644934196,0.038436084527271534,32,GA+CXM continue|n100 m10 churn20|105
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,106,20000,4000,3.122276782989502,0.013551516142304156,0.035047351924417804,0.053324064444955833,1.0225193266558348,41.25,0.515625,0.0,,0.013551516142304156,0.03198059506285339,0,churn,0.042640600332404015,0.06147616124242965,49,churn,0.03901421671560923,0.05182289802151262,47,churn,0.04272576455628641,0.05430086100031084,40,churn,0.0467240725839352,0.05539949192840658,28,churn,0.025025212981233936,0.0538245790788515,42,churn,0.03906695281940118,0.05159415400762113,37,churn,0.021887776311480266,0.051369001655836743,50,churn,0.02329421909499216,0.04680536862467764,37,GA+CXM continue|n100 m10 churn20|106
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,107,20000,4000,2.948101758956909,0.011050050115036056,0.03136322791082106,0.045500135230707964,1.0202872068482158,33.125,0.4140625,0.0,,0.011050050115036056,0.058358971946071,0,churn,0.024752503762568497,0.04604368635441052,36,churn,0.016463950783215886,0.032063050292863306,24,churn,0.03757461858919456,0.043951687742634894,28,churn,0.03586651881685154,0.04766788478639718,35,churn,0.037820580799627496,0.05741874158024579,40,churn,0.034727296242841994,0.04283322308065572,36,churn,0.03487085787346204,0.053957864312640644,32,churn,0.028829496418806472,0.04006494369581568,34,GA+CXM continue|n100 m10 churn20|107
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,108,20000,4000,3.2813069820404053,0.011847841739237098,0.03058883229031728,0.03880414044614709,1.0215839412858727,31.75,0.396875,0.0,,0.011847841739237098,0.04596556643733978,0,churn,0.014269151753205414,0.02309695470355813,26,churn,0.04803017493095674,0.0539615237498862,36,churn,0.018059866834025967,0.03016106496607537,33,churn,0.03283439693863807,0.03975281293129847,42,churn,0.04484247286135641,0.04820934508557083,33,churn,0.024357205808646698,0.035340480881517276,33,churn,0.02616622832736107,0.03167132882706179,15,churn,0.03615116086834786,0.048239612424208655,36,GA+CXM continue|n100 m10 churn20|108
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,109,20000,4000,3.2446606159210205,0.01011575160780414,0.03134115071298454,0.04823624196606288,1.022874865909455,32.5,0.40625,0.0,,0.01011575160780414,0.05606412504589212,0,churn,0.019037057116062565,0.03746540230381808,41,churn,0.03382286762450662,0.04351555965037652,32,churn,0.04317581487354259,0.053849222761006864,31,churn,0.03403141088879676,0.05445931250510635,13,churn,0.03483812583885251,0.060930106357211244,42,churn,0.03488257644824482,0.045593909022132235,34,churn,0.018032715322867626,0.03177676297283128,21,churn,0.03290863759100281,0.05829966015602047,46,GA+CXM continue|n100 m10 churn20|109
h6_dynamic,GA+CXM continue,n100 m10 churn20,churn,100,10,110,20000,4000,2.9559946060180664,0.007570732329345039,0.034153142213927776,0.04572234629721169,1.0256246584109592,32.875,0.41093749999999996,0.0,,0.007570732329345039,0.05007579204625141,0,churn,0.03428298445276425,0.040057458531383615,30,churn,0.03440695752181503,0.04647961493197985,37,churn,0.028264583784152038,0.04134345956836214,33,churn,0.03185328642979447,0.03920330471991789,29,churn,0.03982082459771774,0.04474663528877875,23,churn,0.03433763450701157,0.046930252905173754,40,churn,0.043312659427780946,0.0511844360848328,27,churn,0.026946206990386162,0.055833608347264745,44,GA+CXM continue|n100 m10 churn20|110
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,101,20000,4000,0.03435873985290527,0.014308744019537047,0.016666578271795796,0.016666578271795796,1.009693626663887,0.0,0.0,0.0,,0.014308744019537047,0.014308744019537047,0,churn,0.01997880189494868,0.01997880189494868,0,churn,0.009989263815982698,0.009989263815982698,0,churn,0.01645779491968471,0.01645779491968471,0,churn,0.013613458187248031,0.013613458187248031,0,churn,0.01322427458568233,0.01322427458568233,0,churn,0.010799380519464975,0.010799380519464975,0,churn,0.020746136191150743,0.020746136191150743,0,churn,0.02852351606020419,0.02852351606020419,0,Incremental (no migration)|n100 m10 churn20|101
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,102,20000,4000,0.023969411849975586,0.009151030630551634,0.024648763407178274,0.024648763407178274,1.0140709322958328,0.0,0.0,0.0,,0.009151030630551634,0.009151030630551634,0,churn,0.038037960599884055,0.038037960599884055,0,churn,0.02726225098859396,0.02726225098859396,0,churn,0.01639145286247624,0.01639145286247624,0,churn,0.008246054940940006,0.008246054940940006,0,churn,0.030088071432433493,0.030088071432433493,0,churn,0.019556278926845413,0.019556278926845413,0,churn,0.04721556859821074,0.04721556859821074,0,churn,0.010392468908042289,0.010392468908042289,0,Incremental (no migration)|n100 m10 churn20|102
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,103,20000,4000,0.014212369918823242,0.006444657855727766,0.017356749824913066,0.017356749824913066,1.011119908193208,0.0,0.0,0.0,,0.006444657855727766,0.006444657855727766,0,churn,0.015718273490465635,0.015718273490465635,0,churn,0.012688333990082026,0.012688333990082026,0,churn,0.03311552499394489,0.03311552499394489,0,churn,0.02035943501790223,0.02035943501790223,0,churn,0.011420467983320182,0.011420467983320182,0,churn,0.010460990483966284,0.010460990483966284,0,churn,0.009814603287601404,0.009814603287601404,0,churn,0.02527636935202188,0.02527636935202188,0,Incremental (no migration)|n100 m10 churn20|103
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,104,20000,4000,0.013660907745361328,0.008765145507861855,0.018668875716995215,0.018668875716995215,1.0119681736501156,0.0,0.0,0.0,,0.008765145507861855,0.008765145507861855,0,churn,0.007912357411598002,0.007912357411598002,0,churn,0.013357619086004281,0.013357619086004281,0,churn,0.04485752279844186,0.04485752279844186,0,churn,0.015845536197718377,0.015845536197718377,0,churn,0.016895917460580542,0.016895917460580542,0,churn,0.02021873464444771,0.02021873464444771,0,churn,0.013402870840654005,0.013402870840654005,0,churn,0.016860447296516954,0.016860447296516954,0,Incremental (no migration)|n100 m10 churn20|104
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,105,20000,4000,0.01425623893737793,0.008042034138018848,0.020454021009947043,0.020454021009947043,1.0134076070465177,0.0,0.0,0.0,,0.008042034138018848,0.008042034138018848,0,churn,0.017909255539199583,0.017909255539199583,0,churn,0.01862509162790038,0.01862509162790038,0,churn,0.017132431247417954,0.017132431247417954,0,churn,0.03243265980849323,0.03243265980849323,0,churn,0.01577798358570387,0.01577798358570387,0,churn,0.023275844489225202,0.023275844489225202,0,churn,0.0215082487887646,0.0215082487887646,0,churn,0.016970652992871513,0.016970652992871513,0,Incremental (no migration)|n100 m10 churn20|105
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,106,20000,4000,0.013898134231567383,0.012361433627080377,0.019035863361404504,0.019035863361404504,1.0066863772043448,0.0,0.0,0.0,,0.012361433627080377,0.012361433627080377,0,churn,0.02225652289391223,0.02225652289391223,0,churn,0.017867266234794604,0.017867266234794604,0,churn,0.018637978714789793,0.018637978714789793,0,churn,0.010089798710965256,0.010089798710965256,0,churn,0.0291943851119932,0.0291943851119932,0,churn,0.017562142027573623,0.017562142027573623,0,churn,0.02759603993211555,0.02759603993211555,0,churn,0.00908277326509178,0.00908277326509178,0,Incremental (no migration)|n100 m10 churn20|106
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,107,20000,4000,0.01815485954284668,0.010901255745125609,0.01930243623474008,0.01930243623474008,1.0083580153225815,0.0,0.0,0.0,,0.010901255745125609,0.010901255745125609,0,churn,0.025587454869595905,0.025587454869595905,0,churn,0.011389015646863329,0.011389015646863329,0,churn,0.01575682751081439,0.01575682751081439,0,churn,0.02627959193191701,0.02627959193191701,0,churn,0.01938429688779702,0.01938429688779702,0,churn,0.01771373336595833,0.01771373336595833,0,churn,0.015322848016262653,0.015322848016262653,0,churn,0.022985721648712,0.022985721648712,0,Incremental (no migration)|n100 m10 churn20|107
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,108,20000,4000,0.013453483581542969,0.012463422524607215,0.018851245395038657,0.018851245395038657,1.0099505802520836,0.0,0.0,0.0,,0.012463422524607215,0.012463422524607215,0,churn,0.016570566456219602,0.016570566456219602,0,churn,0.012592624619306278,0.012592624619306278,0,churn,0.012457404975213636,0.012457404975213636,0,churn,0.010190407722256689,0.010190407722256689,0,churn,0.016883892343408334,0.016883892343408334,0,churn,0.020599238211999604,0.020599238211999604,0,churn,0.012570731641668756,0.012570731641668756,0,churn,0.04894509719023638,0.04894509719023638,0,Incremental (no migration)|n100 m10 churn20|108
h6_dynamic,Incremental (no migration),n100 m10 churn20,churn,100,10,109,20000,4000,0.01493382453918457,0.008985249148587797,0.017593932542993167,0.017593932542993167,1.0092385839525622,0.0,0.0,0.0,,0.008985249148587797,0.008985249148587797,0,churn,0.013699326492085565,0.013699326492085565,0,churn,0.025212746206271903,0.025212746206271903,0,churn,0.02115939541837954,0.02115939541837954,0,churn,0.012045067587737601,0.012045067587737601,0,churn,0.01453445083061986,0.01453445083061986,0,churn,0.015293720109373151,0.015293720109373151,0,churn,0.02437888106452617,0.02437888106452617,0,churn,0.01442787263495156,0.01442787263495156,0,Incremental (no migration)|n100 m10 churn20|109
