key,problem_set,variant,problem,tasks,vms,task_lengths,vm_heterogeneity,instance_seed,run_seed,budget,makespan_s,energy_Wh,lower_bound_s,lower_bound_pmtn_s,gap_pct,gap_pmtn_pct,runtime_s,evaluations,best_at_005pct_s,best_at_010pct_s,best_at_015pct_s,best_at_020pct_s,best_at_025pct_s,best_at_030pct_s,best_at_035pct_s,best_at_040pct_s,best_at_045pct_s,best_at_050pct_s,best_at_055pct_s,best_at_060pct_s,best_at_065pct_s,best_at_070pct_s,best_at_075pct_s,best_at_080pct_s,best_at_085pct_s,best_at_090pct_s,best_at_095pct_s,best_at_100pct_s
unseen|DMO (original)|300-30-uniform-high|inst805|run0|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,0,20000,152.6256002713635,193.202683856814,58.35329893681149,58.353298936811505,161.5543646240735,161.55436462407337,0.9060478210449219,19920,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,173.6878200863404,172.887541322139,166.81794474226677,166.81794474226677,166.81794474226677,152.6256002713635,152.6256002713635
unseen|DMO (original)|300-30-uniform-high|inst805|run1|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,1,20000,157.0131663204184,196.3803573138603,58.35329893681149,58.353298936811505,169.07333292405943,169.07333292405932,0.9560225009918213,19920,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,166.4866738086041,165.3635141061373,165.3635141061373,165.3635141061373,157.0131663204184,157.0131663204184,157.0131663204184,157.0131663204184
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst804|run0|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,0,20000,58.1571305455012,96.82522938141521,51.62861509662025,51.62861509662024,12.64514927751436,12.645149277514392,5.7684326171875,19920,139.37554859682885,122.0041449026575,122.0041449026575,102.50017976240625,99.02646589960037,87.51306808371383,87.51306808371383,81.75929732179203,81.75929732179203,76.21446071705341,72.26386588870245,66.2634731717431,65.26122592601442,64.243182222514,62.37026789088836,59.36043586446345,59.36043586446345,58.412458797194866,58.412458797194866,58.1571305455012
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst804|run1|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,1,20000,58.662679147138036,98.14170851752162,51.62861509662025,51.62861509662024,13.624351606863561,13.624351606863593,5.957957029342651,19920,126.02164909786289,112.52866567040033,108.76348434223718,108.76348434223718,101.69158207380391,100.57437868964232,88.59908702701318,86.95227598638176,85.47101904047001,78.32561089506525,77.21192952052517,74.69247184703484,68.55055329194518,66.68446097891714,66.68446097891714,63.335800007682806,62.69753952433207,61.84249859593058,61.0272255446639,58.662679147138036
unseen|QI-DMO|300-30-uniform-high|inst805|run0|b20000,unseen,QI-DMO,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,0,20000,69.08569181756977,104.48528658869117,58.35329893681149,58.353298936811505,18.392092780187053,18.392092780187028,5.797116279602051,19920,142.96473452907364,115.78734489886914,108.83057453665391,108.83057453665391,103.40393878434374,103.40393878434374,103.40393878434374,103.40393878434374,93.36327920793421,88.64436652716066,83.49525799380446,79.45906705940568,79.45906705940568,79.45906705940568,76.80885338032725,73.02400837607443,69.72919794345167,69.28501584862886,69.24123037579466,69.08569181756977
unseen|QI-DMO|300-30-uniform-high|inst805|run1|b20000,unseen,QI-DMO,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,1,20000,68.92560342834118,105.04715474612495,58.35329893681149,58.353298936811505,18.11774944031531,18.117749440315283,6.0363075733184814,19920,121.474038146413,112.37136054721134,112.37136054721134,112.37136054721134,104.93318394704926,98.36320313259566,98.36320313259566,93.49914542024125,93.49914542024125,93.49914542024125,87.8017311791253,87.8017311791253,87.8017311791253,84.12381591776234,80.70077581183124,75.59433338534134,70.30234855333485,70.30234855333485,70.24084650212983,68.92560342834118
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst805|run0|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,0,20000,68.8334515380444,104.04208673840245,58.35329893681149,58.353298936811505,17.95982882232838,17.959828822328348,6.970347166061401,19920,118.61479492794369,107.83656551831069,91.65942547854499,91.65942547854499,89.14030995247165,89.14030995247165,89.14030995247165,89.14030995247165,89.14030995247165,82.36256256261512,82.36256256261512,81.23994012121051,80.27720658512862,74.52702314317783,74.39728960595534,73.65078827596483,71.33849886257426,71.33849886257426,70.50987948222583,68.8334515380444
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst805|run1|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,1,20000,67.1405548535232,101.88732808050179,58.35329893681149,58.353298936811505,15.058713177856633,15.058713177856607,6.861286163330078,19920,114.93136400962341,114.93136400962341,110.07718720385017,98.66832395472707,98.66832395472707,98.66832395472707,95.58650799988189,94.26308783814149,84.59190217769198,79.97517031991731,78.18589726402121,77.25769253387904,74.19455799103753,70.07827066986054,70.07827066986054,70.07827066986054,69.76355896701305,68.48241089856958,67.1405548535232,67.1405548535232
unseen|DMO (original)|300-30-uniform-high|inst806|run0|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,806,0,20000,157.722842588545,212.3646511423519,46.605928812865045,46.605928812865045,238.41797944172157,238.41797944172157,0.9363603591918945,19920,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,161.300716481193,157.722842588545,157.722842588545,157.722842588545,157.722842588545,157.722842588545,157.722842588545
unseen|DMO (original)|300-30-uniform-high|inst806|run1|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,806,1,20000,166.79200844487295,222.60970230779122,46.605928812865045,46.605928812865045,257.8772329902196,257.8772329902196,0.9361667633056641,19920,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295,166.79200844487295
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst805|run0|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,0,20000,67.07052875685065,102.94468470996489,58.35329893681149,58.353298936811505,14.938709514056276,14.938709514056248,5.822607517242432,19920,133.93391764377606,126.57251237217973,113.80072419101185,112.6748202815161,112.6748202815161,97.49170640304413,97.49170640304413,93.42407587889421,92.80993063132331,87.7400886949876,83.84981524115267,76.79886263333292,75.28044898873695,74.1820859251579,72.26309168086472,72.22611753359794,68.13480358655565,67.5300310402658,67.47752251576122,67.07052875685065
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst805|run1|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,805,1,20000,67.38176780713965,102.89346342639213,58.35329893681149,58.353298936811505,15.472079616449344,15.472079616449314,5.9653284549713135,19920,118.93146980054068,111.97357891718612,104.2010413905824,104.2010413905824,100.94797291815472,100.94797291815472,98.53855694975928,97.27914570027306,94.68131476161244,91.77091062227399,85.53766241431278,78.81811938558677,77.76276606339198,72.08571511597209,69.82410110609061,69.62870801764733,69.55666761276173,67.8291332032267,67.38176780713965,67.38176780713965
unseen|QI-DMO|300-30-uniform-high|inst806|run0|b20000,unseen,QI-DMO,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,806,0,20000,57.59105465683178,96.65069684747459,46.605928812865045,46.605928812865045,23.570232637300027,23.570232637300027,5.868206739425659,19920,135.31289345481716,112.12458893852768,105.97567790186669,103.60814862153299,103.60814862153299,89.52878933316848,89.52878933316848,89.03327691820746,83.37256837207859,80.18818855661738,80.18818855661738,73.7166977255604,73.7166977255604,68.391052095497,66.42475801418533,64.14078521286515,60.644758551581376,60.644758551581376,60.16109477387773,57.59105465683178
